Year,SeriesCode,Country,Education level,Location,Quantile,Sex,Value
2008,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2008,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,66
2008,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,98
2008,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,67
2008,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2008,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,94
2008,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,94
2009,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2009,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,69
2009,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,94
2009,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,98
2009,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2009,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,68
2009,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,68
2009,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,94
2009,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,94
2010,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,70
2010,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2010,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,95
2010,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,94
2010,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,69
2010,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,70
2010,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2010,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2010,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,94
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 2,Female,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 4,Both sexes,78
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 1 (poorest),Both sexes,99
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 1 (poorest),Male,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 2,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 2,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 4,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 1 (poorest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 5 (richest),Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 5 (richest),Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Both sexes,99
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,80
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 4,Female,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 5 (richest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 5 (richest),Female,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 3,Male,91
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 4,Both sexes,95
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 4,Male,94
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 3,Male,95
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 2,Female,54
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 4,Female,96
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 1 (poorest),Female,98
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 2,Male,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 4,Male,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 5 (richest),Male,96
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 1 (poorest),Female,24
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 4,Male,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 4,Both sexes,91
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 5 (richest),Female,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 4,Female,90
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 1 (poorest),Male,45
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,98
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 4,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 4,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 3,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Total or no breakdown,Both sexes,98
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 5 (richest),Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 5 (richest),Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 5 (richest),Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Both sexes,98
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 2,Both sexes,96
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 1 (poorest),Male,94
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 1 (poorest),Both sexes,96
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 5 (richest),Female,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 4,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Total or no breakdown,Female,97
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 2,Male,97
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 4,Male,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 2,Male,97
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 2,Both sexes,98
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 1 (poorest),Male,99
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 1 (poorest),Female,94
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,74
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 3,Both sexes,86
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Total or no breakdown,Both sexes,60
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 3,Female,86
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Total or no breakdown,Female,50
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 1 (poorest),Both sexes,37
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,98
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 5 (richest),Male,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 5 (richest),Female,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 1 (poorest),Male,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Total or no breakdown,Both sexes,97
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Total or no breakdown,Female,98
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,97
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 1 (poorest),Female,93
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 5 (richest),Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 3,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 2,Male,96
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 4,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 2,Female,99
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Total or no breakdown,Male,99
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 2,Female,95
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Male,99
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Female,97
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 5 (richest),Male,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 5 (richest),Both sexes,99
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 3,Male,87
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 3,Both sexes,87
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 2,Both sexes,67
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 1 (poorest),Male,48
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 5 (richest),Female,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 3,Female,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 1 (poorest),Female,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 1 (poorest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 2,Female,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 1 (poorest),Male,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 4,Female,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 5 (richest),Female,98
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 3,Female,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Total or no breakdown,Female,99
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Total or no breakdown,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 1 (poorest),Female,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 4,Female,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 5 (richest),Both sexes,97
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 1 (poorest),Male,99
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 2,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,69
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 2,Female,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 2,Male,79
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 2,Both sexes,59
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 3,Both sexes,86
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 3,Female,82
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 5 (richest),Male,0
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 3,Female,78
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 2,Female,58
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Total or no breakdown,Male,70
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,34
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Total or no breakdown,Male,88
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 2,Male,71
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Total or no breakdown,Both sexes,87
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 1 (poorest),Female,26
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 4,Male,91
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 5 (richest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 5 (richest),Female,100
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 2,Both sexes,64
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 5 (richest),Male,98
2011,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Total or no breakdown,Female,86
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 5 (richest),Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 4,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,93
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 3,Female,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 4,Female,100
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 4,Female,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 2,Female,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 5 (richest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 2,Both sexes,91
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 4,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 5 (richest),Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 3,Both sexes,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 3,Female,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 5 (richest),Female,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 5 (richest),Male,0
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 3,Male,100
2011,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 2,Male,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 1 (poorest),Female,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 1 (poorest),Both sexes,0
2011,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Total or no breakdown,Male,96
2012,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,95
2012,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,73
2012,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,73
2012,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2012,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2012,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,74
2012,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2012,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,95
2012,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,95
2013,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2013,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,75
2013,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,95
2013,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2013,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2013,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,75
2013,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,74
2013,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,95
2013,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,96
2014,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,76
2014,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2014,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,96
2014,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,95
2014,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,76
2014,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,76
2014,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2014,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2014,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2015,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2015,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,77
2015,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2015,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,77
2015,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,95
2015,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,97
2015,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2015,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,77
2015,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2016,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,96
2016,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,78
2016,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2016,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,78
2016,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2016,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,78
2016,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2016,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,97
2016,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,96
2017,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Male,99
2017,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,79
2017,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,97
2017,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Female,99
2017,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,79
2017,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2017,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Female,79
2017,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Male,96
2017,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Female,97
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Both sexes,84
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Quantile 3,Both sexes,83
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Total or no breakdown,Both sexes,86
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Total or no breakdown,Male,95
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 2,Female,96
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Male,93
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 2,Both sexes,97
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Female,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Female,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Male,97
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 5 (richest),Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 1 (poorest),Both sexes,99
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 1 (poorest),Both sexes,93
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 1 (poorest),Male,81
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 2,Both sexes,96
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 4,Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 2,Female,98
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 1 (poorest),Both sexes,85
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 5 (richest),Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Total or no breakdown,Both sexes,96
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 3,Female,92
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Quantile 3,Both sexes,96
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 4,Both sexes,96
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Total or no breakdown,Female,93
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 1 (poorest),Both sexes,59
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 1 (poorest),Male,64
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Urban,Quantile 5 (richest),Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,Urban,Total or no breakdown,Female,78
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 2,Both sexes,79
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 4,Both sexes,99
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,Rural,Quantile 2,Male,94
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Quantile 3,Both sexes,87
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 5 (richest),Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,UPPSEC,All areas,Total or no breakdown,Male,87
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Total or no breakdown,Both sexes,99
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Total or no breakdown,Female,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 3,Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Male,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 3,Male,98
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Quantile 2,Male,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Rural,Total or no breakdown,Female,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 2,Both sexes,93
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 4,Both sexes,100
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,All areas,Total or no breakdown,Both sexes,94
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 2,Both sexes,97
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,All areas,Quantile 3,Female,100
2018,SE_TOT_CPLR,North Macedonia,PRIMAR,Urban,Quantile 3,Both sexes,99
2018,SE_TOT_CPLR,North Macedonia,LOWSEC,Rural,Quantile 1 (poorest),Female,97
