Year,SeriesCode,Country,Age,Education level,Location,Quantile,Sex,Value
2021,FB_BNK_ACCSS,Cyprus,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,95.21473
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,0.0
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,3.5519
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,0.98037
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,5.60841
2011,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,3.94427
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,18.4706
2014,FB_BNK_ACCSS,Kyrgyzstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,21.46539
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,12.15669
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,17.9494
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,18.92936
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,22.67639
2014,FB_BNK_ACCSS,Kyrgyzstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,11.60793
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,21.37573
2014,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,5.40184
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,38.22913
2021,FB_BNK_ACCSS,Tajikistan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,46.64753
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,39.41301
2021,FB_BNK_ACCSS,Tajikistan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,18.08398
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,39.48816
2021,FB_BNK_ACCSS,Tajikistan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,42.26057
2021,FB_BNK_ACCSS,Tajikistan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,32.16774
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,43.53569
2017,FB_BNK_ACCSS,Kyrgyzstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,26.98433
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,42.76566
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,38.855
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,24.44126
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,41.16806
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,35.67722
2021,FB_BNK_ACCSS,Cyprus,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,93.12991
2021,FB_BNK_ACCSS,Cyprus,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,94.25008
2021,FB_BNK_ACCSS,Cyprus,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,94.71409
2021,FB_BNK_ACCSS,Cyprus,15+,Total or no breakdown,All areas,Total or no breakdown,Female,92.69724
2021,FB_BNK_ACCSS,Cyprus,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,87.88293
2021,FB_BNK_ACCSS,Cyprus,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,90.75084
2021,FB_BNK_ACCSS,Cyprus,15+,Total or no breakdown,All areas,Total or no breakdown,Male,93.61803
2017,FB_BNK_ACCSS,Kyrgyzstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,45.57576
2017,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,39.942
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,45.09484
2021,FB_BNK_ACCSS,Kyrgyzstan,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,49.1118
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,44.08912
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,46.53619
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,28.93628
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Total or no breakdown,Female,43.75607
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,45.76426
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,Rural,Total or no breakdown,Both sexes,44.64758
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,Total or no breakdown,Urban,Total or no breakdown,Both sexes,45.42527
2021,FB_BNK_ACCSS,Kyrgyzstan,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,36.24347
2021,FB_BNK_ACCSS,Kyrgyzstan,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,48.87584
2011,FB_BNK_ACCSS,Latvia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,74.41991
2011,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,89.65883
2011,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,84.56862
2011,FB_BNK_ACCSS,Latvia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,92.07347
2011,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,86.74364
2011,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,92.04856
2011,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,93.04855
2011,FB_BNK_ACCSS,Latvia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,78.85733
2011,FB_BNK_ACCSS,Latvia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,94.08635
2014,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,90.17207
2014,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,90.27534
2014,FB_BNK_ACCSS,Latvia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,91.59012
2014,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,86.51405
2014,FB_BNK_ACCSS,Latvia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,81.31419
2014,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,92.68302
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,40.32375
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,Urban,Total or no breakdown,Both sexes,40.29388
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,All areas,Total or no breakdown,Male,39.56772
2021,FB_BNK_ACCSS,Tajikistan,15+,Total or no breakdown,Rural,Total or no breakdown,Both sexes,36.3332
2011,FB_BNK_ACCSS,United Arab Emirates,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,26.31955
2011,FB_BNK_ACCSS,United Arab Emirates,15+,Total or no breakdown,All areas,Total or no breakdown,Female,47.20844
2011,FB_BNK_ACCSS,United Arab Emirates,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,61.18003
2014,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,90.21825
2014,FB_BNK_ACCSS,Latvia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,74.25974
2014,FB_BNK_ACCSS,Latvia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,94.91275
2017,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,88.5241
2017,FB_BNK_ACCSS,Latvia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,95.36445
2017,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,94.07851
2017,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,92.54244
2017,FB_BNK_ACCSS,Latvia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,97.07297
2017,FB_BNK_ACCSS,Latvia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,79.38808
2017,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,93.22247
2017,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,96.34154
2017,FB_BNK_ACCSS,Latvia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,75.69943
2021,FB_BNK_ACCSS,Latvia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.92165
2021,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,94.05582
2021,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.61872
2021,FB_BNK_ACCSS,Latvia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,90.98181
2021,FB_BNK_ACCSS,Latvia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,98.10838
2021,FB_BNK_ACCSS,Latvia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,94.32803
2021,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,98.32643
2021,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,97.5526
2021,FB_BNK_ACCSS,Latvia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,95.51096
2011,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,69.34216
2011,FB_BNK_ACCSS,Lithuania,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,47.41245
2011,FB_BNK_ACCSS,Lithuania,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,43.9866
2011,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,73.7552
2011,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Female,76.06694
2011,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,76.69123
2011,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Male,71.00917
2011,FB_BNK_ACCSS,Lithuania,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,77.7942
2011,FB_BNK_ACCSS,Lithuania,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,80.26256
2014,FB_BNK_ACCSS,Lithuania,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,40.06509
2014,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,69.12141
2014,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Male,77.94071
2014,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,83.75315
2014,FB_BNK_ACCSS,Lithuania,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,86.88903
2014,FB_BNK_ACCSS,Lithuania,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,89.39482
2014,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,77.90629
2014,FB_BNK_ACCSS,Lithuania,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,33.3527
2014,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Female,77.87804
2017,FB_BNK_ACCSS,Lithuania,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,63.76557
2017,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,82.88385
2017,FB_BNK_ACCSS,Lithuania,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,85.88546
2017,FB_BNK_ACCSS,Lithuania,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,86.24645
2017,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Female,81.01387
2017,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,86.1738
2017,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Male,85.12189
2017,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,77.93442
2017,FB_BNK_ACCSS,Lithuania,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,61.33205
2021,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Male,96.99283
2021,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,94.98778
2021,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Female,90.37598
2021,FB_BNK_ACCSS,Lithuania,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,93.7674
2021,FB_BNK_ACCSS,Lithuania,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,95.60745
2021,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,93.53224
2021,FB_BNK_ACCSS,Lithuania,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,92.0234
2021,FB_BNK_ACCSS,Lithuania,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,74.0837
2021,FB_BNK_ACCSS,Cyprus,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,83.53784
2011,FB_BNK_ACCSS,Czechia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,48.69279
2011,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,80.65119
2011,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,73.66454
2011,FB_BNK_ACCSS,Czechia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,90.20377
2011,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,85.29173
2011,FB_BNK_ACCSS,Czechia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,55.65378
2021,FB_BNK_ACCSS,Lithuania,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,91.3343
2011,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,96.27463
2011,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,92.04441
2011,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Male,93.7487
2011,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Female,95.32555
2011,FB_BNK_ACCSS,Luxembourg,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,83.98418
2011,FB_BNK_ACCSS,Luxembourg,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,95.82571
2011,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,80.51359
2011,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,80.80306
2011,FB_BNK_ACCSS,Czechia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,84.70215
2014,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,85.16471
2014,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,79.37345
2014,FB_BNK_ACCSS,Czechia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,64.93414
2014,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,85.51561
2011,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,94.58679
2011,FB_BNK_ACCSS,Luxembourg,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,88.89925
2011,FB_BNK_ACCSS,Luxembourg,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.85442
2014,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Male,95.63692
2014,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,95.23908
2014,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,96.87035
2014,FB_BNK_ACCSS,Luxembourg,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,97.80299
2014,FB_BNK_ACCSS,Czechia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,84.99326
2014,FB_BNK_ACCSS,Czechia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,89.24314
2014,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,77.13926
2014,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,82.17821
2014,FB_BNK_ACCSS,Czechia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,50.00301
2017,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,70.64437
2017,FB_BNK_ACCSS,Czechia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,91.21737
2014,FB_BNK_ACCSS,Luxembourg,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,98.87199
2014,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.16869
2014,FB_BNK_ACCSS,Luxembourg,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,95.76121
2014,FB_BNK_ACCSS,Luxembourg,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,86.4731
2014,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Female,96.69167
2017,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Female,98.17749
2017,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,99.06472
2017,FB_BNK_ACCSS,Czechia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,87.54599
2017,FB_BNK_ACCSS,Czechia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,41.1842
2017,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,78.58479
2017,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,87.87659
2017,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,83.5769
2017,FB_BNK_ACCSS,Czechia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,36.82895
2017,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,80.99226
2017,FB_BNK_ACCSS,Luxembourg,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,94.68702
2017,FB_BNK_ACCSS,Luxembourg,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,99.38049
2017,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,98.76785
2017,FB_BNK_ACCSS,Luxembourg,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,95.72689
2017,FB_BNK_ACCSS,Luxembourg,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,99.45806
2017,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,98.31727
2017,FB_BNK_ACCSS,Luxembourg,15+,Total or no breakdown,All areas,Total or no breakdown,Male,99.34699
2021,FB_BNK_ACCSS,Czechia,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,94.78481
2021,FB_BNK_ACCSS,Czechia,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,96.18905
2021,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,94.98682
2021,FB_BNK_ACCSS,Czechia,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,96.47995
2021,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,94.86143
2021,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,94.93671
2021,FB_BNK_ACCSS,Czechia,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,86.39179
2021,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Male,96.48134
2021,FB_BNK_ACCSS,Czechia,15+,Total or no breakdown,All areas,Total or no breakdown,Female,93.44149
2011,FB_BNK_ACCSS,Denmark,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,99.4716
2011,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Female,99.4979
2011,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,99.69366
2011,FB_BNK_ACCSS,Denmark,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,99.72102
2011,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,99.73679
2011,FB_BNK_ACCSS,Denmark,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,99.78362
2011,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Male,100.0
2011,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,99.80156
2011,FB_BNK_ACCSS,Denmark,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,AGG_0_1,All areas,Total or no breakdown,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Bottom 40%,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Male,100.0
2014,FB_BNK_ACCSS,Denmark,25+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,AGG_GE2,All areas,Total or no breakdown,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Richest 60%,Both sexes,100.0
2014,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Female,100.0
2014,FB_BNK_ACCSS,Denmark,15-24,Total or no breakdown,All areas,Total or no breakdown,Both sexes,100.0
2017,FB_BNK_ACCSS,Denmark,15+,Total or no breakdown,All areas,Total or no breakdown,Female,100.0
