Year,SeriesCode,Country,Migratory status,Sex,Value
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,994.31
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,831.52
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,0.0
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.0
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,645.85
2013,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,0.0
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,632.83
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,999.45
2010,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1430.22
2010,SL_EMP_INJUR,Norway,NONMIG,Male,1567.64
2010,SL_EMP_INJUR,Norway,NONMIG,Female,1264.82
2010,SL_EMP_INJUR,Norway,Total or no breakdown,Female,1247.86
2010,SL_EMP_INJUR,Norway,NONMIG,Both sexes,1427.62
2010,SL_EMP_INJUR,Norway,Total or no breakdown,Male,1585.87
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,1.35
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,827.14
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.29
2014,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,2.29
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Male,908.51
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Female,0.0
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,759.59
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Female,589.31
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Both sexes,0.0
2015,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,NONMIG,Male,0.0
2016,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,721.87
2017,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,710.6
2011,SL_EMP_INJUR,Norway,NONMIG,Both sexes,674.96
2011,SL_EMP_INJUR,Norway,Total or no breakdown,Female,116.29
2011,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,682.66
2011,SL_EMP_INJUR,Norway,NONMIG,Male,1196.08
2011,SL_EMP_INJUR,Norway,NONMIG,Female,92.77
2011,SL_EMP_INJUR,Norway,Total or no breakdown,Male,1188.17
2012,SL_EMP_INJUR,Norway,NONMIG,Both sexes,1786.49
2012,SL_EMP_INJUR,Norway,NONMIG,Female,1637.3
2012,SL_EMP_INJUR,Norway,NONMIG,Male,1919.37
2012,SL_EMP_INJUR,Norway,Total or no breakdown,Male,1916.15
2012,SL_EMP_INJUR,Norway,Total or no breakdown,Female,1592.56
2012,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,1764.53
2018,SL_EMP_INJUR,United Kingdom of Great Britain and Northern Ireland,Total or no breakdown,Both sexes,691.65
2009,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,22.2
2009,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,58.9
2009,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,50.0
2010,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,84.7
2010,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,51.8
2010,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,76.8
2011,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,40.1
2011,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,47.4
2011,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,17.1
2012,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,50.1
2012,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,55.1
2012,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,16.4
2013,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,15.0
2013,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,41.9
2013,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,49.9
2013,SL_EMP_INJUR,Norway,NONMIG,Male,939.32
2013,SL_EMP_INJUR,Norway,Total or no breakdown,Female,801.75
2013,SL_EMP_INJUR,Norway,NONMIG,Female,811.52
2013,SL_EMP_INJUR,Norway,Total or no breakdown,Male,944.19
2013,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,876.84
2013,SL_EMP_INJUR,Norway,NONMIG,Both sexes,878.15
2014,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,53.7
2014,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,45.1
2014,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,15.3
2015,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,38.0
2015,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,44.0
2015,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,44.0
2015,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,17.0
2015,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,17.0
2014,SL_EMP_INJUR,Norway,Total or no breakdown,Female,235.27
2014,SL_EMP_INJUR,Norway,NONMIG,Female,183.65
2014,SL_EMP_INJUR,Norway,NONMIG,Both sexes,216.35
2014,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,283.43
2014,SL_EMP_INJUR,Norway,Total or no breakdown,Male,324.56
2014,SL_EMP_INJUR,Norway,NONMIG,Male,245.04
2016,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,38.0
2016,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,44.0
2016,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,38.0
2016,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,16.0
2016,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,44.0
2016,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,16.0
2017,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,33.0
2017,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,36.0
2015,SL_EMP_INJUR,Norway,NONMIG,Female,255.09
2015,SL_EMP_INJUR,Norway,NONMIG,Male,345.44
2015,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,397.78
2015,SL_EMP_INJUR,Norway,Total or no breakdown,Male,459.3
2015,SL_EMP_INJUR,Norway,Total or no breakdown,Female,327.58
2015,SL_EMP_INJUR,Norway,NONMIG,Both sexes,302.86
2017,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,18.0
2017,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,33.0
2017,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,36.0
2017,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,18.0
2018,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,34.0
2018,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,10.0
2018,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,34.0
2018,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,10.0
2018,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,41.0
2018,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,41.0
2019,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,36.0
2019,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,9.0
2019,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,43.0
2019,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,43.0
2019,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,36.0
2019,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,9.0
2020,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,3.9
2020,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,3.9
2020,SL_EMP_INJUR,Uzbekistan,MIGPER,Male,0.0
2020,SL_EMP_INJUR,Uzbekistan,MIGPER,Both sexes,0.0
2020,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,10.2
2020,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,12.2
2020,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,12.2
2020,SL_EMP_INJUR,Uzbekistan,MIGPER,Female,0.0
2020,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,10.2
2021,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Both sexes,27.3
2021,SL_EMP_INJUR,Uzbekistan,NONMIG,Female,12.6
2021,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Male,32.0
2021,SL_EMP_INJUR,Uzbekistan,Total or no breakdown,Female,12.6
2021,SL_EMP_INJUR,Uzbekistan,NONMIG,Male,32.0
2021,SL_EMP_INJUR,Uzbekistan,NONMIG,Both sexes,27.3
2021,SL_EMP_INJUR,Uzbekistan,MIGPER,Male,0.0
2016,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,373.85
2017,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,361.36
2018,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,372.49
2019,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,326.94
2020,SL_EMP_INJUR,Norway,Total or no breakdown,Both sexes,341.59
2010,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,701.87
2010,SL_EMP_INJUR,Poland,Total or no breakdown,Male,933.05
2010,SL_EMP_INJUR,Poland,Total or no breakdown,Female,446.47
2010,SL_EMP_INJUR,Poland,NONMIG,Female,442.43
2010,SL_EMP_INJUR,Poland,NONMIG,Both sexes,684.75
2010,SL_EMP_INJUR,Poland,NONMIG,Male,904.1
2011,SL_EMP_INJUR,Poland,NONMIG,Male,659.63
2011,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,543.96
2011,SL_EMP_INJUR,Poland,NONMIG,Female,372.26
2011,SL_EMP_INJUR,Poland,Total or no breakdown,Female,374.19
2011,SL_EMP_INJUR,Poland,NONMIG,Both sexes,530.64
2011,SL_EMP_INJUR,Poland,Total or no breakdown,Male,682.16
2012,SL_EMP_INJUR,Poland,NONMIG,Both sexes,554.99
2012,SL_EMP_INJUR,Poland,Total or no breakdown,Male,694.82
2012,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,570.17
2012,SL_EMP_INJUR,Poland,NONMIG,Female,415.33
2012,SL_EMP_INJUR,Poland,NONMIG,Male,668.93
2012,SL_EMP_INJUR,Poland,Total or no breakdown,Female,417.25
2013,SL_EMP_INJUR,Poland,NONMIG,Both sexes,498.89
2013,SL_EMP_INJUR,Poland,NONMIG,Female,384.51
2013,SL_EMP_INJUR,Poland,NONMIG,Male,593.29
2013,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,512.23
2013,SL_EMP_INJUR,Poland,Total or no breakdown,Male,615.93
2013,SL_EMP_INJUR,Poland,Total or no breakdown,Female,386.43
2014,SL_EMP_INJUR,Poland,Total or no breakdown,Male,608.35
2014,SL_EMP_INJUR,Poland,NONMIG,Both sexes,493.31
2014,SL_EMP_INJUR,Poland,NONMIG,Female,381.42
2014,SL_EMP_INJUR,Poland,Total or no breakdown,Female,383.41
2014,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,507.02
2014,SL_EMP_INJUR,Poland,NONMIG,Male,585.07
2015,SL_EMP_INJUR,Poland,NONMIG,Both sexes,496.34
2015,SL_EMP_INJUR,Poland,Total or no breakdown,Male,589.3
2015,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,509.09
2015,SL_EMP_INJUR,Poland,Total or no breakdown,Female,410.55
2015,SL_EMP_INJUR,Poland,NONMIG,Female,409.13
2015,SL_EMP_INJUR,Poland,NONMIG,Male,567.39
2016,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,532.04
2017,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,625.19
2021,SL_EMP_INJUR,Uzbekistan,MIGPER,Female,0.0
2021,SL_EMP_INJUR,Uzbekistan,MIGPER,Both sexes,0.0
2018,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,575.79
2019,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,487.29
2020,SL_EMP_INJUR,Poland,Total or no breakdown,Female,363.6
2020,SL_EMP_INJUR,Poland,Total or no breakdown,Both sexes,452.91
2011,SL_EMP_INJUR,Finland,NONMIG,Male,2954.7
2011,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1313.9
2011,SL_EMP_INJUR,Finland,Total or no breakdown,Female,1313.9
