Year,SeriesCode,Country,Age,Sex,Type of occupation,Value
2018,SL_EMP_EARN,Spain,,Male,isco08-8,14.0
2018,SL_EMP_EARN,Spain,,Both sexes,isco08-2,23.0
2018,SL_EMP_EARN,Spain,,Both sexes,isco08-7,13.0
2018,SL_EMP_EARN,Spain,,Both sexes,isco08-5,12.0
2018,SL_EMP_EARN,Spain,,Both sexes,isco08-8,14.0
2018,SL_EMP_EARN,Spain,,Male,isco08-2,25.0
2018,SL_EMP_EARN,Spain,,Male,isco08-5,13.0
2018,SL_EMP_EARN,Spain,,Male,isco08-6,12.0
2018,SL_EMP_EARN,Spain,,Male,isco08-4,15.0
2018,SL_EMP_EARN,Spain,,Female,isco08-7,11.0
2018,SL_EMP_EARN,Spain,,Both sexes,isco08-9,11.0
2018,SL_EMP_EARN,Spain,,Female,isco08-1,28.0
2018,SL_EMP_EARN,Spain,,Female,isco08-3,17.0
2018,SL_EMP_EARN,Spain,,Female,Total or no breakdown,14.0
2019,SL_EMP_EARN,Spain,,Male,isco08-9,11.0
2019,SL_EMP_EARN,Spain,,Male,isco08-7,14.0
2019,SL_EMP_EARN,Spain,,Female,isco08-9,10.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-6,13.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-4,14.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-2,23.0
2019,SL_EMP_EARN,Spain,,Male,isco08-8,14.0
2019,SL_EMP_EARN,Spain,,Male,isco08-3,19.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-3,18.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-9,11.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-1,34.0
2019,SL_EMP_EARN,Spain,,Both sexes,Total or no breakdown,16.0
2019,SL_EMP_EARN,Spain,,Female,isco08-2,22.0
2019,SL_EMP_EARN,Spain,,Female,Total or no breakdown,15.0
2019,SL_EMP_EARN,Spain,,Female,isco08-1,30.0
2019,SL_EMP_EARN,Spain,,Female,isco08-3,17.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-8,14.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-5,12.0
2019,SL_EMP_EARN,Spain,,Both sexes,isco08-7,13.0
2019,SL_EMP_EARN,Spain,,Male,isco08-4,15.0
2019,SL_EMP_EARN,Spain,,Male,isco08-6,14.0
2019,SL_EMP_EARN,Spain,,Male,isco08-5,14.0
2019,SL_EMP_EARN,Spain,,Female,isco08-8,12.0
2019,SL_EMP_EARN,Spain,,Female,isco08-5,11.0
2019,SL_EMP_EARN,Spain,,Female,isco08-7,11.0
2019,SL_EMP_EARN,Spain,,Female,isco08-6,11.0
2019,SL_EMP_EARN,Spain,,Female,isco08-4,13.0
2019,SL_EMP_EARN,Spain,,Male,isco08-1,36.0
2019,SL_EMP_EARN,Spain,,Male,Total or no breakdown,17.0
2019,SL_EMP_EARN,Spain,,Male,isco08-2,25.0
2020,SL_EMP_EARN,Spain,,Male,isco08-1,37.0
2020,SL_EMP_EARN,Spain,,Male,Total or no breakdown,17.0
2020,SL_EMP_EARN,Spain,,Male,isco08-6,13.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-2,24.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-8,14.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-1,35.0
2020,SL_EMP_EARN,Spain,,Female,isco08-9,10.0
2020,SL_EMP_EARN,Spain,,Female,isco08-8,13.0
2020,SL_EMP_EARN,Spain,,Male,isco08-9,11.0
2020,SL_EMP_EARN,Spain,,Male,isco08-4,15.0
2020,SL_EMP_EARN,Spain,,Female,isco08-6,14.0
2020,SL_EMP_EARN,Spain,,Female,isco08-4,13.0
2020,SL_EMP_EARN,Spain,,Female,isco08-7,11.0
2020,SL_EMP_EARN,Spain,,Female,isco08-5,11.0
2020,SL_EMP_EARN,Spain,,Male,isco08-7,14.0
2020,SL_EMP_EARN,Spain,,Male,isco08-8,14.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-4,14.0
2020,SL_EMP_EARN,Spain,,Both sexes,Total or no breakdown,16.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-9,11.0
2020,SL_EMP_EARN,Spain,,Female,isco08-1,31.0
2020,SL_EMP_EARN,Spain,,Female,isco08-3,17.0
2020,SL_EMP_EARN,Spain,,Female,Total or no breakdown,15.0
2020,SL_EMP_EARN,Spain,,Female,isco08-2,23.0
2020,SL_EMP_EARN,Spain,,Male,isco08-2,26.0
2020,SL_EMP_EARN,Spain,,Male,isco08-3,20.0
2020,SL_EMP_EARN,Spain,,Male,isco08-5,14.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-3,19.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-6,13.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-5,12.0
2020,SL_EMP_EARN,Spain,,Both sexes,isco08-7,13.0
2002,SL_EMP_EARN,Sweden,,Female,isco88-7,11.66
2002,SL_EMP_EARN,Sweden,,Female,isco88-5,11.88
2002,SL_EMP_EARN,Sweden,,Female,isco88-4,11.99
2002,SL_EMP_EARN,Sweden,,Male,isco88-7,13.21
2002,SL_EMP_EARN,Sweden,,Male,isco88-5,12.25
2002,SL_EMP_EARN,Sweden,,Male,isco88-4,12.18
2002,SL_EMP_EARN,Sweden,,Male,isco88-3,17.44
2002,SL_EMP_EARN,Sweden,,Male,isco88-2,22.43
2002,SL_EMP_EARN,Sweden,,Male,isco88-1,28.11
2002,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,13.4
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-8,12.59
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-7,13.1
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-5,12.01
2002,SL_EMP_EARN,Sweden,,Female,isco88-3,14.78
2002,SL_EMP_EARN,Sweden,,Female,isco88-2,19.2
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-1,26.8
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-9,10.61
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-4,12.06
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-3,16.51
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-2,21.35
2002,SL_EMP_EARN,Sweden,,Both sexes,isco88-X,16.45
2002,SL_EMP_EARN,Sweden,,Male,isco88-X,16.98
2002,SL_EMP_EARN,Sweden,,Male,isco88-9,11.12
2002,SL_EMP_EARN,Sweden,,Male,isco88-8,12.75
2002,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,15.82
2002,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,15.0
2002,SL_EMP_EARN,Sweden,,Female,isco88-X,14.62
2002,SL_EMP_EARN,Sweden,,Female,isco88-1,21.64
2002,SL_EMP_EARN,Sweden,,Female,isco88-9,10.12
2002,SL_EMP_EARN,Sweden,,Female,isco88-8,11.86
2006,SL_EMP_EARN,Sweden,,Male,isco88-3,19.21
2006,SL_EMP_EARN,Sweden,,Male,isco88-4,13.84
2006,SL_EMP_EARN,Sweden,,Male,isco88-6,12.31
2006,SL_EMP_EARN,Sweden,,Female,isco88-1,23.32
2006,SL_EMP_EARN,Sweden,,Female,isco88-2,17.7
2006,SL_EMP_EARN,Sweden,,Female,isco88-3,15.48
2006,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,16.04
2006,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,17.53
2006,SL_EMP_EARN,Sweden,,Female,isco88-X,17.39
2006,SL_EMP_EARN,Sweden,,Male,isco88-X,25.4
2006,SL_EMP_EARN,Sweden,,Male,isco88-8,14.62
2006,SL_EMP_EARN,Sweden,,Female,isco88-9,11.15
2006,SL_EMP_EARN,Sweden,,Male,isco88-1,29.36
2006,SL_EMP_EARN,Sweden,,Male,isco88-2,21.74
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-2,19.57
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-3,17.22
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-4,13.42
2006,SL_EMP_EARN,Sweden,,Male,isco88-5,13.58
2006,SL_EMP_EARN,Sweden,,Male,isco88-7,14.66
2006,SL_EMP_EARN,Sweden,,Male,isco88-9,12.73
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-1,27.43
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-6,12.15
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-5,13.08
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-7,14.57
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-8,14.45
2006,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,14.63
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-X,22.78
2006,SL_EMP_EARN,Sweden,,Both sexes,isco88-9,11.81
2006,SL_EMP_EARN,Sweden,,Female,isco88-8,13.57
2006,SL_EMP_EARN,Sweden,,Female,isco88-4,13.23
2006,SL_EMP_EARN,Sweden,,Female,isco88-6,11.7
2006,SL_EMP_EARN,Sweden,,Female,isco88-5,12.94
2006,SL_EMP_EARN,Sweden,,Female,isco88-7,12.64
2010,SL_EMP_EARN,Sweden,,Female,isco08-9,12.34
2010,SL_EMP_EARN,Sweden,,Male,isco08-9,14.08
2010,SL_EMP_EARN,Sweden,,Female,isco08-1,25.33
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,29.66
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,14.54
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,16.09
2010,SL_EMP_EARN,Sweden,,Female,isco08-8,15.32
2010,SL_EMP_EARN,Sweden,,Female,isco08-7,14.98
2010,SL_EMP_EARN,Sweden,,Female,isco08-2,18.47
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,13.08
2010,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,16.31
2010,SL_EMP_EARN,Sweden,,Female,isco08-3,17.54
2010,SL_EMP_EARN,Sweden,,Female,isco08-4,14.66
2010,SL_EMP_EARN,Sweden,,Male,isco08-4,15.36
2010,SL_EMP_EARN,Sweden,,Male,isco08-1,32.24
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,20.3
2010,SL_EMP_EARN,Sweden,,Male,isco08-2,23.24
2010,SL_EMP_EARN,Sweden,,Male,isco08-3,21.03
2010,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,19.33
2010,SL_EMP_EARN,Sweden,,Male,isco08-7,16.7
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,14.9
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,19.58
2010,SL_EMP_EARN,Sweden,,Male,isco08-5,14.83
2010,SL_EMP_EARN,Sweden,,Male,isco08-6,13.62
2010,SL_EMP_EARN,Sweden,,Male,isco08-8,16.26
2010,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,17.77
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,16.6
2010,SL_EMP_EARN,Sweden,,Female,isco08-6,12.97
2010,SL_EMP_EARN,Sweden,,Female,isco08-5,14.43
2010,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,13.44
2014,SL_EMP_EARN,Sweden,,Male,isco08-7,177.27
2014,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,202.13
2014,SL_EMP_EARN,Sweden,,Male,isco08-1,337.25
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,170.08
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,148.12
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,151.77
2014,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,187.78
2014,SL_EMP_EARN,Sweden,,Male,isco08-6,150.03
2014,SL_EMP_EARN,Sweden,,Male,isco08-8,171.67
2014,SL_EMP_EARN,Sweden,,Male,isco08-4,163.23
2014,SL_EMP_EARN,Sweden,,Male,isco08-5,154.34
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,214.54
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,201.5
2014,SL_EMP_EARN,Sweden,,Male,isco08-9,142.83
2014,SL_EMP_EARN,Sweden,,Female,isco08-2,196.94
2014,SL_EMP_EARN,Sweden,,Female,isco08-3,182.84
2014,SL_EMP_EARN,Sweden,,Male,isco08-3,214.85
2014,SL_EMP_EARN,Sweden,,Male,isco08-2,242.04
2014,SL_EMP_EARN,Sweden,,Female,isco08-1,282.36
2014,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,174.13
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,135.49
2014,SL_EMP_EARN,Sweden,,Female,isco08-7,159.44
2014,SL_EMP_EARN,Sweden,,Female,isco08-8,161.92
2014,SL_EMP_EARN,Sweden,,Female,isco08-4,158.2
2014,SL_EMP_EARN,Sweden,,Female,isco08-6,141.71
2014,SL_EMP_EARN,Sweden,,Female,isco08-5,150.81
2014,SL_EMP_EARN,Sweden,,Female,isco08-9,129.95
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,315.52
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,160.18
2014,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,176.33
2015,SL_EMP_EARN,Sweden,,Female,isco08-5,145.9
2015,SL_EMP_EARN,Sweden,,Female,isco08-8,155.2
2015,SL_EMP_EARN,Sweden,,Female,isco08-4,157.0
2015,SL_EMP_EARN,Sweden,,Male,isco08-3,212.8
2015,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,198.3
2015,SL_EMP_EARN,Sweden,,Male,isco08-7,169.2
2015,SL_EMP_EARN,Sweden,,Female,isco08-3,182.6
2015,SL_EMP_EARN,Sweden,,Female,isco08-2,202.3
2015,SL_EMP_EARN,Sweden,,Female,isco08-9,129.1
2015,SL_EMP_EARN,Sweden,,Female,isco08-6,130.8
2015,SL_EMP_EARN,Sweden,,Female,isco08-7,153.5
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,133.7
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,199.4
2015,SL_EMP_EARN,Sweden,,Female,isco08-X,190.7
2015,SL_EMP_EARN,Sweden,,Male,isco08-9,139.0
2015,SL_EMP_EARN,Sweden,,Male,isco08-X,204.1
2015,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,173.8
2015,SL_EMP_EARN,Sweden,,Female,isco08-1,279.7
2015,SL_EMP_EARN,Sweden,,Male,isco08-2,242.4
2015,SL_EMP_EARN,Sweden,,Male,isco08-8,162.8
2015,SL_EMP_EARN,Sweden,,Male,isco08-5,151.7
2015,SL_EMP_EARN,Sweden,,Male,isco08-4,159.3
2015,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,186.0
2015,SL_EMP_EARN,Sweden,,Male,isco08-1,330.2
2015,SL_EMP_EARN,Sweden,,Male,isco08-6,147.1
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,199.4
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,218.6
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,168.6
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,311.0
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,141.9
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,147.7
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,161.6
2015,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,158.1
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,151.2
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,161.6
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,318.6
2016,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,178.5
2016,SL_EMP_EARN,Sweden,,Male,isco08-9,140.7
2016,SL_EMP_EARN,Sweden,,Male,isco08-X,199.4
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,144.2
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,223.8
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,164.0
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,204.1
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,172.7
2016,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,190.7
2016,SL_EMP_EARN,Sweden,,Male,isco08-4,162.8
2016,SL_EMP_EARN,Sweden,,Male,isco08-5,154.7
2016,SL_EMP_EARN,Sweden,,Male,isco08-6,147.7
2016,SL_EMP_EARN,Sweden,,Male,isco08-1,337.2
2016,SL_EMP_EARN,Sweden,,Male,isco08-7,173.8
2016,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,202.9
2016,SL_EMP_EARN,Sweden,,Male,isco08-3,218.6
2016,SL_EMP_EARN,Sweden,,Male,isco08-2,245.9
2016,SL_EMP_EARN,Sweden,,Female,isco08-1,289.5
2016,SL_EMP_EARN,Sweden,,Female,isco08-3,186.0
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,198.3
2016,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,136.0
2016,SL_EMP_EARN,Sweden,,Male,isco08-8,165.7
2016,SL_EMP_EARN,Sweden,,Female,isco08-9,132.0
2016,SL_EMP_EARN,Sweden,,Female,isco08-X,196.5
2016,SL_EMP_EARN,Sweden,,Female,isco08-2,208.1
2016,SL_EMP_EARN,Sweden,,Female,isco08-7,155.8
2016,SL_EMP_EARN,Sweden,,Female,isco08-6,137.2
2016,SL_EMP_EARN,Sweden,,Female,isco08-4,161.0
2016,SL_EMP_EARN,Sweden,,Female,isco08-5,149.4
2016,SL_EMP_EARN,Sweden,,Female,isco08-8,155.8
2017,SL_EMP_EARN,Sweden,,Female,isco08-9,133.1
2017,SL_EMP_EARN,Sweden,,Female,isco08-4,165.7
2017,SL_EMP_EARN,Sweden,,Female,isco08-6,134.3
2017,SL_EMP_EARN,Sweden,,Male,isco08-1,341.9
2017,SL_EMP_EARN,Sweden,,Male,isco08-6,151.7
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,209.3
2017,SL_EMP_EARN,Sweden,,Female,isco08-8,159.9
2017,SL_EMP_EARN,Sweden,,Female,isco08-5,154.1
2017,SL_EMP_EARN,Sweden,,Female,isco08-X,190.7
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,138.4
2017,SL_EMP_EARN,Sweden,,Male,isco08-9,144.8
2017,SL_EMP_EARN,Sweden,,Female,isco08-7,161.0
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,197.7
2017,SL_EMP_EARN,Sweden,,Female,isco08-3,189.5
2017,SL_EMP_EARN,Sweden,,Female,isco08-2,215.7
2017,SL_EMP_EARN,Sweden,,Male,isco08-X,201.7
2017,SL_EMP_EARN,Sweden,,Male,isco08-8,169.2
2017,SL_EMP_EARN,Sweden,,Female,isco08-1,299.4
2017,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,184.3
2017,SL_EMP_EARN,Sweden,,Male,isco08-2,251.7
2017,SL_EMP_EARN,Sweden,,Male,isco08-3,224.4
2017,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,207.6
2017,SL_EMP_EARN,Sweden,,Male,isco08-7,177.9
2017,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,195.9
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,146.5
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,230.8
2017,SL_EMP_EARN,Sweden,,Male,isco08-5,159.3
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,167.4
2017,SL_EMP_EARN,Sweden,,Male,isco08-4,164.5
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,325.6
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,165.1
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,155.8
2017,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,177.3
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,340.7
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,150.6
2018,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,201.2
2018,SL_EMP_EARN,Sweden,,Male,isco08-9,145.9
2018,SL_EMP_EARN,Sweden,,Male,isco08-X,207.0
2018,SL_EMP_EARN,Sweden,,Female,isco08-X,200.6
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,181.4
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,158.7
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,168.6
2018,SL_EMP_EARN,Sweden,,Male,isco08-5,163.4
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,237.2
2018,SL_EMP_EARN,Sweden,,Male,isco08-6,156.4
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,215.7
2018,SL_EMP_EARN,Sweden,,Male,isco08-7,182.6
2018,SL_EMP_EARN,Sweden,,Male,isco08-4,168.6
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,173.8
2018,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,212.2
2018,SL_EMP_EARN,Sweden,,Male,isco08-1,362.2
2018,SL_EMP_EARN,Sweden,,Male,isco08-3,230.8
2018,SL_EMP_EARN,Sweden,,Male,isco08-2,257.6
2018,SL_EMP_EARN,Sweden,,Female,isco08-1,309.3
2018,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,189.5
2018,SL_EMP_EARN,Sweden,,Male,isco08-8,175.0
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,141.3
2018,SL_EMP_EARN,Sweden,,Female,isco08-7,161.6
2018,SL_EMP_EARN,Sweden,,Female,isco08-6,139.5
2018,SL_EMP_EARN,Sweden,,Female,isco08-9,136.6
2018,SL_EMP_EARN,Sweden,,Female,isco08-2,222.7
2018,SL_EMP_EARN,Sweden,,Female,isco08-3,195.9
2018,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,204.7
2018,SL_EMP_EARN,Sweden,,Female,isco08-4,168.6
2018,SL_EMP_EARN,Sweden,,Female,isco08-5,157.0
2018,SL_EMP_EARN,Sweden,,Female,isco08-8,167.4
2019,SL_EMP_EARN,Sweden,,Female,isco08-6,145.3
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,144.8
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,215.1
2019,SL_EMP_EARN,Sweden,,Male,isco08-3,233.1
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,243.6
2019,SL_EMP_EARN,Sweden,,Male,isco08-5,165.1
2019,SL_EMP_EARN,Sweden,,Female,isco08-5,160.5
2019,SL_EMP_EARN,Sweden,,Female,isco08-4,172.7
2019,SL_EMP_EARN,Sweden,,Female,isco08-8,169.2
2019,SL_EMP_EARN,Sweden,,Female,isco08-7,169.2
2019,SL_EMP_EARN,Sweden,,Male,isco08-9,150.0
2019,SL_EMP_EARN,Sweden,,Male,isco08-8,177.3
2019,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,194.8
2019,SL_EMP_EARN,Sweden,,Female,isco08-2,229.1
2019,SL_EMP_EARN,Sweden,,Female,isco08-X,209.9
2019,SL_EMP_EARN,Sweden,,Female,isco08-9,139.5
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,176.2
2019,SL_EMP_EARN,Sweden,,Female,isco08-1,315.7
2019,SL_EMP_EARN,Sweden,,Female,isco08-3,200.6
2019,SL_EMP_EARN,Sweden,,Male,isco08-X,218.0
2019,SL_EMP_EARN,Sweden,,Male,isco08-2,263.4
2019,SL_EMP_EARN,Sweden,,Male,isco08-1,359.9
2019,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,216.3
2019,SL_EMP_EARN,Sweden,,Male,isco08-6,158.7
2019,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,205.2
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,153.5
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,172.1
2019,SL_EMP_EARN,Sweden,,Male,isco08-4,171.5
2019,SL_EMP_EARN,Sweden,,Male,isco08-7,186.0
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,218.6
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,342.4
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,161.6
2019,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,184.9
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-3,222.1
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-5,163.4
2020,SL_EMP_EARN,Sweden,,Male,isco08-7,190.1
2020,SL_EMP_EARN,Sweden,,Female,isco08-8,169.8
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-X,223.8
2020,SL_EMP_EARN,Sweden,,Female,isco08-2,233.7
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-7,189.0
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-4,175.6
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-6,155.8
2020,SL_EMP_EARN,Sweden,,Both sexes,Total or no breakdown,209.9
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-1,349.4
2020,SL_EMP_EARN,Sweden,,Male,isco08-6,161.0
2020,SL_EMP_EARN,Sweden,,Male,isco08-2,269.2
2020,SL_EMP_EARN,Sweden,,Male,isco08-1,366.3
2020,SL_EMP_EARN,Sweden,,Male,isco08-4,173.8
2020,SL_EMP_EARN,Sweden,,Male,isco08-5,166.3
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-2,248.3
2020,SL_EMP_EARN,Sweden,,Male,Total or no breakdown,220.3
2020,SL_EMP_EARN,Sweden,,Male,isco08-3,236.6
2020,SL_EMP_EARN,Sweden,,Male,isco08-X,229.7
2020,SL_EMP_EARN,Sweden,,Female,Total or no breakdown,198.8
2020,SL_EMP_EARN,Sweden,,Male,isco08-8,176.7
2020,SL_EMP_EARN,Sweden,,Male,isco08-9,150.6
2020,SL_EMP_EARN,Sweden,,Female,isco08-9,141.3
2020,SL_EMP_EARN,Sweden,,Female,isco08-3,202.3
2020,SL_EMP_EARN,Sweden,,Female,isco08-7,172.1
2020,SL_EMP_EARN,Sweden,,Female,isco08-X,215.1
2020,SL_EMP_EARN,Sweden,,Female,isco08-4,176.2
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-8,175.6
2020,SL_EMP_EARN,Sweden,,Female,isco08-1,323.8
2020,SL_EMP_EARN,Sweden,,Both sexes,isco08-9,145.3
2020,SL_EMP_EARN,Sweden,,Female,isco08-6,146.5
2020,SL_EMP_EARN,Sweden,,Female,isco08-5,162.2
2000,SL_EMP_EARN,Switzerland,,Female,isco08-3,32.4
2000,SL_EMP_EARN,Switzerland,,Male,isco08-3,36.64
2000,SL_EMP_EARN,Switzerland,,Male,isco08-0,35.39
2000,SL_EMP_EARN,Switzerland,,Male,isco08-2,45.04
2000,SL_EMP_EARN,Switzerland,,Female,isco08-7,19.6
2000,SL_EMP_EARN,Switzerland,,Female,isco08-6,35.73
2000,SL_EMP_EARN,Switzerland,,Female,isco08-8,18.58
2000,SL_EMP_EARN,Switzerland,,Male,isco08-4,34.36
2000,SL_EMP_EARN,Switzerland,,Female,isco08-X,38.44
2000,SL_EMP_EARN,Switzerland,,Female,isco08-9,26.87
2000,SL_EMP_EARN,Switzerland,,Both sexes,isco08-4,31.84
2000,SL_EMP_EARN,Switzerland,,Both sexes,isco08-5,26.27
2000,SL_EMP_EARN,Switzerland,,Male,Total or no breakdown,35.57
2000,SL_EMP_EARN,Switzerland,,Both sexes,isco08-6,30.71
