Year,SeriesCode,GeoAreaName,Type of occupation,Value
2016,SH_MED_DEN,Norway,PHYS,45.81
2016,SH_MED_DEN,Norway,NURSMID,180.33
2017,SH_MED_DEN,Norway,PHYS,47.35
2017,SH_MED_DEN,Norway,DENT,8.98
2017,SH_MED_DEN,Norway,NURSMID,182.18
2017,SH_MED_DEN,Norway,PHAR,8.06
2018,SH_MED_DEN,Norway,DENT,8.74
2018,SH_MED_DEN,Norway,PHYS,48.57
2018,SH_MED_DEN,Norway,PHAR,8.32
2018,SH_MED_DEN,Norway,NURSMID,182.96
2019,SH_MED_DEN,Norway,PHYS,49.68
2019,SH_MED_DEN,Norway,NURSMID,184.33
2019,SH_MED_DEN,Norway,DENT,9.06
2019,SH_MED_DEN,Norway,PHAR,8.58
2020,SH_MED_DEN,Norway,PHAR,8.83
2020,SH_MED_DEN,Norway,DENT,9.11
2020,SH_MED_DEN,Norway,NURSMID,185.64
2020,SH_MED_DEN,Norway,PHYS,50.86
2021,SH_MED_DEN,Norway,NURSMID,188.93
2021,SH_MED_DEN,Norway,PHAR,9.14
2021,SH_MED_DEN,Norway,DENT,9.29
2021,SH_MED_DEN,Norway,PHYS,51.68
2000,SH_MED_DEN,Poland,PHAR,5.76
2000,SH_MED_DEN,Poland,DENT,3.05
2000,SH_MED_DEN,Poland,NURSMID,54.96
2000,SH_MED_DEN,Poland,PHYS,22.08
2001,SH_MED_DEN,Poland,DENT,2.62
2001,SH_MED_DEN,Poland,PHAR,6.15
2001,SH_MED_DEN,Poland,PHYS,22.43
2001,SH_MED_DEN,Poland,NURSMID,53.89
2002,SH_MED_DEN,Poland,NURSMID,53.73
2002,SH_MED_DEN,Poland,PHYS,22.79
2002,SH_MED_DEN,Poland,PHAR,6.32
2002,SH_MED_DEN,Poland,DENT,2.79
2003,SH_MED_DEN,Poland,PHAR,6.58
2003,SH_MED_DEN,Poland,PHYS,24.08
2003,SH_MED_DEN,Poland,NURSMID,52.41
2003,SH_MED_DEN,Poland,DENT,2.87
2004,SH_MED_DEN,Poland,NURSMID,54.48
2004,SH_MED_DEN,Poland,PHYS,22.66
2003,SH_MED_DEN,Türkiye,PHAR,3.35
2004,SH_MED_DEN,Türkiye,NURSMID,17.55
2004,SH_MED_DEN,Türkiye,PHYS,14.33
2004,SH_MED_DEN,Türkiye,DENT,2.64
2004,SH_MED_DEN,Türkiye,PHAR,3.34
2005,SH_MED_DEN,Türkiye,PHAR,3.31
2005,SH_MED_DEN,Türkiye,DENT,2.64
2005,SH_MED_DEN,Türkiye,PHYS,14.68
2005,SH_MED_DEN,Türkiye,NURSMID,17.72
2004,SH_MED_DEN,Poland,PHAR,5.79
2004,SH_MED_DEN,Poland,DENT,3.66
2005,SH_MED_DEN,Poland,DENT,3.18
2005,SH_MED_DEN,Poland,PHAR,5.73
2005,SH_MED_DEN,Poland,PHYS,21.15
2005,SH_MED_DEN,Poland,NURSMID,55.79
2006,SH_MED_DEN,Poland,PHYS,21.56
2006,SH_MED_DEN,Poland,NURSMID,55.85
2006,SH_MED_DEN,Poland,PHAR,5.85
2006,SH_MED_DEN,Poland,DENT,3.26
2007,SH_MED_DEN,Poland,DENT,3.47
2007,SH_MED_DEN,Poland,PHAR,6.0
2007,SH_MED_DEN,Poland,PHYS,21.68
2007,SH_MED_DEN,Poland,NURSMID,56.93
2008,SH_MED_DEN,Poland,DENT,3.38
2008,SH_MED_DEN,Poland,PHYS,21.39
2008,SH_MED_DEN,Poland,NURSMID,57.15
2008,SH_MED_DEN,Poland,PHAR,6.12
2009,SH_MED_DEN,Poland,DENT,3.16
2009,SH_MED_DEN,Poland,PHAR,6.29
2009,SH_MED_DEN,Poland,NURSMID,57.75
2009,SH_MED_DEN,Poland,PHYS,21.48
2010,SH_MED_DEN,Poland,PHYS,21.56
2010,SH_MED_DEN,Poland,NURSMID,57.88
2010,SH_MED_DEN,Poland,PHAR,6.53
2010,SH_MED_DEN,Poland,DENT,3.25
2011,SH_MED_DEN,Poland,NURSMID,57.89
2011,SH_MED_DEN,Poland,PHYS,21.81
2011,SH_MED_DEN,Poland,DENT,3.38
2011,SH_MED_DEN,Poland,PHAR,6.81
2012,SH_MED_DEN,Poland,NURSMID,82.97
2012,SH_MED_DEN,Poland,PHYS,22.01
2012,SH_MED_DEN,Poland,PHAR,6.95
2012,SH_MED_DEN,Poland,DENT,3.23
2013,SH_MED_DEN,Poland,DENT,3.19
2013,SH_MED_DEN,Poland,PHAR,7.11
2013,SH_MED_DEN,Poland,PHYS,22.08
2013,SH_MED_DEN,Poland,NURSMID,57.87
2014,SH_MED_DEN,Poland,NURSMID,57.43
2014,SH_MED_DEN,Poland,PHAR,7.19
2014,SH_MED_DEN,Poland,DENT,3.39
2014,SH_MED_DEN,Poland,PHYS,22.73
2015,SH_MED_DEN,Poland,DENT,3.27
2015,SH_MED_DEN,Poland,PHAR,7.29
2015,SH_MED_DEN,Poland,NURSMID,57.02
2015,SH_MED_DEN,Poland,PHYS,22.94
2016,SH_MED_DEN,Poland,PHYS,23.81
2016,SH_MED_DEN,Poland,NURSMID,56.76
2016,SH_MED_DEN,Poland,PHAR,7.6
2016,SH_MED_DEN,Poland,DENT,3.45
2017,SH_MED_DEN,Poland,DENT,3.46
2017,SH_MED_DEN,Poland,PHAR,7.61
2017,SH_MED_DEN,Poland,PHYS,23.43
2017,SH_MED_DEN,Poland,NURSMID,56.17
2018,SH_MED_DEN,Poland,NURSMID,84.07
2020,SH_MED_DEN,Poland,PHAR,9.51
2020,SH_MED_DEN,Poland,DENT,10.12
2020,SH_MED_DEN,Poland,PHYS,37.14
2020,SH_MED_DEN,Poland,NURSMID,67.62
2000,SH_MED_DEN,Portugal,DENT,4.32
2000,SH_MED_DEN,Portugal,PHYS,32.02
2000,SH_MED_DEN,Portugal,PHAR,4.13
2001,SH_MED_DEN,Portugal,DENT,4.68
2001,SH_MED_DEN,Portugal,PHAR,4.29
2001,SH_MED_DEN,Portugal,PHYS,32.52
2002,SH_MED_DEN,Portugal,PHYS,32.85
2002,SH_MED_DEN,Portugal,PHAR,4.48
2002,SH_MED_DEN,Portugal,DENT,5.02
2002,SH_MED_DEN,Portugal,NURSMID,40.07
2003,SH_MED_DEN,Portugal,PHYS,33.36
2003,SH_MED_DEN,Portugal,NURSMID,41.87
2003,SH_MED_DEN,Portugal,DENT,5.34
2003,SH_MED_DEN,Portugal,PHAR,4.89
2004,SH_MED_DEN,Portugal,PHYS,34.11
2004,SH_MED_DEN,Portugal,PHAR,5.2
2004,SH_MED_DEN,Portugal,DENT,5.6
2004,SH_MED_DEN,Portugal,NURSMID,43.6
2005,SH_MED_DEN,Portugal,NURSMID,45.76
2005,SH_MED_DEN,Portugal,DENT,5.92
2005,SH_MED_DEN,Portugal,PHAR,5.45
2005,SH_MED_DEN,Portugal,PHYS,34.95
2006,SH_MED_DEN,Portugal,NURSMID,48.33
2006,SH_MED_DEN,Portugal,PHAR,5.65
2006,SH_MED_DEN,Portugal,PHYS,35.65
2006,SH_MED_DEN,Portugal,DENT,6.48
2007,SH_MED_DEN,Portugal,PHAR,5.95
2007,SH_MED_DEN,Portugal,NURSMID,51.18
2007,SH_MED_DEN,Portugal,DENT,6.43
2007,SH_MED_DEN,Portugal,PHYS,36.51
2008,SH_MED_DEN,Portugal,PHYS,37.46
2008,SH_MED_DEN,Portugal,DENT,6.79
2008,SH_MED_DEN,Portugal,NURSMID,53.6
2008,SH_MED_DEN,Portugal,PHAR,6.55
2009,SH_MED_DEN,Portugal,NURSMID,56.27
2009,SH_MED_DEN,Portugal,DENT,7.31
2009,SH_MED_DEN,Portugal,PHYS,38.53
2009,SH_MED_DEN,Portugal,PHAR,7.05
2010,SH_MED_DEN,Portugal,PHYS,39.79
2010,SH_MED_DEN,Portugal,DENT,7.66
2010,SH_MED_DEN,Portugal,NURSMID,58.96
2010,SH_MED_DEN,Portugal,PHAR,7.25
2011,SH_MED_DEN,Portugal,PHAR,7.51
2011,SH_MED_DEN,Portugal,NURSMID,61.03
2011,SH_MED_DEN,Portugal,DENT,7.68
2011,SH_MED_DEN,Portugal,PHYS,41.2
2012,SH_MED_DEN,Portugal,PHYS,42.38
2012,SH_MED_DEN,Portugal,PHAR,7.36
2012,SH_MED_DEN,Portugal,DENT,8.05
2012,SH_MED_DEN,Portugal,NURSMID,62.16
2013,SH_MED_DEN,Portugal,NURSMID,62.89
2013,SH_MED_DEN,Portugal,DENT,8.47
2013,SH_MED_DEN,Portugal,PHAR,7.71
2013,SH_MED_DEN,Portugal,PHYS,43.97
2014,SH_MED_DEN,Portugal,PHYS,45.61
2014,SH_MED_DEN,Portugal,PHAR,8.05
2014,SH_MED_DEN,Portugal,DENT,8.77
2014,SH_MED_DEN,Portugal,NURSMID,63.74
2004,SH_MED_DEN,Greece,NURSMID,34.78
2005,SH_MED_DEN,Greece,NURSMID,35.25
2005,SH_MED_DEN,Greece,PHAR,8.61
2005,SH_MED_DEN,Greece,DENT,12.09
2005,SH_MED_DEN,Greece,PHYS,49.99
2006,SH_MED_DEN,Greece,PHAR,8.86
2006,SH_MED_DEN,Greece,DENT,12.77
2006,SH_MED_DEN,Greece,NURSMID,34.48
2006,SH_MED_DEN,Greece,PHYS,53.66
2015,SH_MED_DEN,Portugal,PHYS,47.5
2015,SH_MED_DEN,Portugal,DENT,9.13
2015,SH_MED_DEN,Portugal,NURSMID,65.34
2015,SH_MED_DEN,Portugal,PHAR,8.4
2016,SH_MED_DEN,Portugal,PHAR,8.51
2016,SH_MED_DEN,Portugal,DENT,9.56
2016,SH_MED_DEN,Portugal,NURSMID,67.25
2016,SH_MED_DEN,Portugal,PHYS,49.36
2017,SH_MED_DEN,Portugal,DENT,10.1
2007,SH_MED_DEN,Greece,NURSMID,34.47
2007,SH_MED_DEN,Greece,DENT,13.01
2007,SH_MED_DEN,Greece,PHAR,8.84
2007,SH_MED_DEN,Greece,PHYS,56.09
2008,SH_MED_DEN,Greece,PHYS,57.11
2008,SH_MED_DEN,Greece,PHAR,9.57
2008,SH_MED_DEN,Greece,DENT,13.27
2008,SH_MED_DEN,Greece,NURSMID,35.02
2009,SH_MED_DEN,Greece,NURSMID,36.12
2009,SH_MED_DEN,Greece,DENT,13.36
2009,SH_MED_DEN,Greece,PHAR,9.76
2009,SH_MED_DEN,Greece,PHYS,58.19
2010,SH_MED_DEN,Greece,PHYS,58.03
2010,SH_MED_DEN,Greece,PHAR,10.11
2010,SH_MED_DEN,Greece,NURSMID,37.14
2010,SH_MED_DEN,Greece,DENT,13.29
2011,SH_MED_DEN,Greece,PHYS,58.29
2011,SH_MED_DEN,Greece,DENT,13.19
2017,SH_MED_DEN,Portugal,PHAR,9.06
2017,SH_MED_DEN,Portugal,PHYS,51.15
2017,SH_MED_DEN,Portugal,NURSMID,69.44
2018,SH_MED_DEN,Portugal,PHAR,9.09
2018,SH_MED_DEN,Portugal,DENT,10.59
2018,SH_MED_DEN,Portugal,NURSMID,71.58
2018,SH_MED_DEN,Portugal,PHYS,52.94
2019,SH_MED_DEN,Portugal,PHYS,54.5
2019,SH_MED_DEN,Portugal,NURSMID,73.44
2011,SH_MED_DEN,Greece,PHAR,10.21
2011,SH_MED_DEN,Greece,NURSMID,37.41
2012,SH_MED_DEN,Greece,PHYS,58.23
2012,SH_MED_DEN,Greece,NURSMID,36.08
2012,SH_MED_DEN,Greece,DENT,12.96
2012,SH_MED_DEN,Greece,PHAR,10.21
2013,SH_MED_DEN,Greece,PHAR,10.5
2013,SH_MED_DEN,Greece,DENT,12.75
2013,SH_MED_DEN,Greece,NURSMID,35.53
2019,SH_MED_DEN,Portugal,DENT,10.91
2019,SH_MED_DEN,Portugal,PHAR,9.32
2020,SH_MED_DEN,Portugal,NURSMID,75.6
2020,SH_MED_DEN,Portugal,PHYS,56.15
2020,SH_MED_DEN,Portugal,DENT,11.33
2020,SH_MED_DEN,Portugal,PHAR,9.53
2000,SH_MED_DEN,Romania,PHAR,3.2
2000,SH_MED_DEN,Romania,NURSMID,54.25
2000,SH_MED_DEN,Romania,PHYS,19.73
2013,SH_MED_DEN,Greece,PHYS,58.4
2014,SH_MED_DEN,Greece,DENT,12.65
2014,SH_MED_DEN,Greece,PHAR,10.66
2014,SH_MED_DEN,Greece,PHYS,58.83
2014,SH_MED_DEN,Greece,NURSMID,34.84
2015,SH_MED_DEN,Greece,DENT,12.31
2015,SH_MED_DEN,Greece,NURSMID,34.53
2015,SH_MED_DEN,Greece,PHAR,10.46
2015,SH_MED_DEN,Greece,PHYS,59.1
2016,SH_MED_DEN,Greece,PHYS,61.37
2016,SH_MED_DEN,Greece,PHAR,10.51
2016,SH_MED_DEN,Greece,NURSMID,35.09
2016,SH_MED_DEN,Greece,DENT,12.3
2017,SH_MED_DEN,Greece,NURSMID,35.91
2017,SH_MED_DEN,Greece,PHAR,10.52
2017,SH_MED_DEN,Greece,PHYS,61.02
2017,SH_MED_DEN,Greece,DENT,12.4
2018,SH_MED_DEN,Greece,PHYS,61.61
2006,SH_MED_DEN,Türkiye,NURSMID,18.26
2006,SH_MED_DEN,Türkiye,PHYS,15.01
2006,SH_MED_DEN,Türkiye,DENT,2.63
2006,SH_MED_DEN,Türkiye,PHAR,3.33
2007,SH_MED_DEN,Türkiye,PHAR,3.4
2007,SH_MED_DEN,Türkiye,DENT,2.74
2007,SH_MED_DEN,Türkiye,PHYS,15.38
2007,SH_MED_DEN,Türkiye,NURSMID,20.13
2008,SH_MED_DEN,Türkiye,PHAR,3.47
2008,SH_MED_DEN,Türkiye,NURSMID,20.69
2008,SH_MED_DEN,Türkiye,PHYS,15.87
2008,SH_MED_DEN,Türkiye,DENT,2.8
2009,SH_MED_DEN,Türkiye,PHAR,3.49
2009,SH_MED_DEN,Türkiye,PHYS,16.43
2009,SH_MED_DEN,Türkiye,NURSMID,21.4
2009,SH_MED_DEN,Türkiye,DENT,2.85
2010,SH_MED_DEN,Türkiye,DENT,2.93
2010,SH_MED_DEN,Türkiye,NURSMID,22.56
2018,SH_MED_DEN,Greece,PHAR,10.28
2018,SH_MED_DEN,Greece,NURSMID,36.63
2018,SH_MED_DEN,Greece,DENT,12.51
2019,SH_MED_DEN,Greece,DENT,12.73
2019,SH_MED_DEN,Greece,PHYS,62.47
2019,SH_MED_DEN,Greece,NURSMID,36.98
2019,SH_MED_DEN,Greece,PHAR,10.77
2020,SH_MED_DEN,Greece,PHAR,10.86
2020,SH_MED_DEN,Greece,PHYS,63.06
2000,SH_MED_DEN,Romania,DENT,3.63
2001,SH_MED_DEN,Romania,DENT,3.77
2001,SH_MED_DEN,Romania,NURSMID,55.04
2001,SH_MED_DEN,Romania,PHYS,19.99
2001,SH_MED_DEN,Romania,PHAR,3.25
2002,SH_MED_DEN,Romania,DENT,3.86
2002,SH_MED_DEN,Romania,PHAR,3.27
2002,SH_MED_DEN,Romania,NURSMID,56.99
2002,SH_MED_DEN,Romania,PHYS,21.15
2003,SH_MED_DEN,Romania,NURSMID,56.03
2003,SH_MED_DEN,Romania,PHAR,3.55
2003,SH_MED_DEN,Romania,DENT,4.2
2004,SH_MED_DEN,Romania,NURSMID,57.0
2004,SH_MED_DEN,Romania,PHAR,4.02
2004,SH_MED_DEN,Romania,DENT,4.45
2004,SH_MED_DEN,Romania,PHYS,22.62
2005,SH_MED_DEN,Romania,NURSMID,58.5
2005,SH_MED_DEN,Romania,PHYS,22.47
2005,SH_MED_DEN,Romania,DENT,4.85
2005,SH_MED_DEN,Romania,PHAR,4.39
2006,SH_MED_DEN,Romania,PHAR,4.74
2006,SH_MED_DEN,Romania,DENT,5.06
2006,SH_MED_DEN,Romania,PHYS,22.45
2006,SH_MED_DEN,Romania,NURSMID,60.53
2007,SH_MED_DEN,Romania,DENT,5.6
2007,SH_MED_DEN,Romania,PHAR,5.3
2007,SH_MED_DEN,Romania,NURSMID,61.12
2007,SH_MED_DEN,Romania,PHYS,23.24
2008,SH_MED_DEN,Romania,PHAR,5.63
2008,SH_MED_DEN,Romania,PHYS,24.4
2008,SH_MED_DEN,Romania,NURSMID,60.2
2008,SH_MED_DEN,Romania,DENT,5.76
2009,SH_MED_DEN,Romania,NURSMID,61.78
2009,SH_MED_DEN,Romania,PHYS,24.62
2009,SH_MED_DEN,Romania,PHAR,5.81
2009,SH_MED_DEN,Romania,DENT,6.08
2010,SH_MED_DEN,Romania,PHYS,24.97
2010,SH_MED_DEN,Romania,PHAR,6.66
2010,SH_MED_DEN,Romania,NURSMID,57.5
2010,SH_MED_DEN,Romania,DENT,6.37
2011,SH_MED_DEN,Romania,PHAR,7.17
2011,SH_MED_DEN,Romania,NURSMID,58.42
2011,SH_MED_DEN,Romania,PHYS,25.3
2011,SH_MED_DEN,Romania,DENT,6.59
2012,SH_MED_DEN,Romania,DENT,6.84
2012,SH_MED_DEN,Romania,PHAR,7.63
2012,SH_MED_DEN,Romania,PHYS,26.0
2012,SH_MED_DEN,Romania,NURSMID,59.63
2013,SH_MED_DEN,Romania,NURSMID,61.56
2013,SH_MED_DEN,Romania,PHYS,26.33
2013,SH_MED_DEN,Romania,DENT,7.1
2013,SH_MED_DEN,Romania,PHAR,8.09
2016,SH_MED_DEN,Romania,DENT,8.06
2016,SH_MED_DEN,Romania,PHAR,9.29
2016,SH_MED_DEN,Romania,PHYS,22.56
2016,SH_MED_DEN,Romania,NURSMID,60.92
2017,SH_MED_DEN,Romania,PHAR,9.05
2017,SH_MED_DEN,Romania,NURSMID,73.72
2017,SH_MED_DEN,Romania,PHYS,29.74
2017,SH_MED_DEN,Romania,DENT,7.95
2003,SH_MED_DEN,Serbia,PHYS,26.05
2004,SH_MED_DEN,Serbia,PHYS,26.67
2005,SH_MED_DEN,Serbia,PHYS,26.54
2006,SH_MED_DEN,Serbia,PHYS,26.82
2007,SH_MED_DEN,Serbia,PHYS,27.51
2008,SH_MED_DEN,Serbia,PHYS,28.41
2009,SH_MED_DEN,Serbia,PHYS,28.72
2009,SH_MED_DEN,Serbia,DENT,2.96
2010,SH_MED_DEN,Serbia,DENT,3.31
2010,SH_MED_DEN,Serbia,PHYS,29.16
2011,SH_MED_DEN,Serbia,PHYS,29.41
2011,SH_MED_DEN,Serbia,NURSMID,79.89
2011,SH_MED_DEN,Serbia,DENT,3.35
2012,SH_MED_DEN,Serbia,NURSMID,75.78
2012,SH_MED_DEN,Serbia,PHYS,29.4
2012,SH_MED_DEN,Serbia,DENT,3.24
2013,SH_MED_DEN,Serbia,NURSMID,77.15
2013,SH_MED_DEN,Serbia,PHYS,29.4
2013,SH_MED_DEN,Serbia,DENT,3.17
2014,SH_MED_DEN,Serbia,DENT,3.06
2014,SH_MED_DEN,Serbia,PHYS,29.03
2014,SH_MED_DEN,Serbia,NURSMID,78.86
2015,SH_MED_DEN,Serbia,PHYS,29.04
2015,SH_MED_DEN,Serbia,NURSMID,82.4
2015,SH_MED_DEN,Serbia,DENT,2.96
2016,SH_MED_DEN,Serbia,NURSMID,71.91
2016,SH_MED_DEN,Serbia,PHAR,9.58
2016,SH_MED_DEN,Serbia,PHYS,36.78
2000,SH_MED_DEN,Slovakia,PHAR,3.66
2000,SH_MED_DEN,Slovakia,DENT,4.43
2000,SH_MED_DEN,Slovakia,NURSMID,74.54
2000,SH_MED_DEN,Slovakia,PHYS,32.4
2001,SH_MED_DEN,Slovakia,DENT,4.41
2001,SH_MED_DEN,Slovakia,PHAR,4.25
2001,SH_MED_DEN,Slovakia,PHYS,32.25
2001,SH_MED_DEN,Slovakia,NURSMID,72.67
2002,SH_MED_DEN,Slovakia,DENT,4.35
2002,SH_MED_DEN,Slovakia,PHAR,4.55
2002,SH_MED_DEN,Slovakia,PHYS,32.03
2002,SH_MED_DEN,Slovakia,NURSMID,71.35
2003,SH_MED_DEN,Slovakia,NURSMID,68.04
2003,SH_MED_DEN,Slovakia,PHAR,4.72
2003,SH_MED_DEN,Slovakia,DENT,4.35
2003,SH_MED_DEN,Slovakia,PHYS,31.49
2004,SH_MED_DEN,Slovakia,DENT,4.35
2004,SH_MED_DEN,Slovakia,PHAR,4.93
2004,SH_MED_DEN,Slovakia,NURSMID,66.51
2004,SH_MED_DEN,Slovakia,PHYS,31.51
2005,SH_MED_DEN,Slovakia,NURSMID,63.31
2005,SH_MED_DEN,Slovakia,PHAR,5.0
2005,SH_MED_DEN,Slovakia,DENT,5.43
2005,SH_MED_DEN,Slovakia,PHYS,30.35
2006,SH_MED_DEN,Slovakia,PHYS,31.69
2006,SH_MED_DEN,Slovakia,DENT,5.05
2006,SH_MED_DEN,Slovakia,PHAR,5.64
2006,SH_MED_DEN,Slovakia,NURSMID,63.45
2007,SH_MED_DEN,Slovakia,NURSMID,66.38
2007,SH_MED_DEN,Slovakia,PHAR,6.03
2007,SH_MED_DEN,Slovakia,DENT,5.32
2007,SH_MED_DEN,Slovakia,PHYS,33.87
2008,SH_MED_DEN,Slovakia,PHYS,33.67
2008,SH_MED_DEN,Slovakia,DENT,5.1
2008,SH_MED_DEN,Slovakia,PHAR,5.16
2008,SH_MED_DEN,Slovakia,NURSMID,66.04
2009,SH_MED_DEN,Slovakia,NURSMID,63.98
2009,SH_MED_DEN,Slovakia,PHAR,5.41
2009,SH_MED_DEN,Slovakia,DENT,4.89
2009,SH_MED_DEN,Slovakia,PHYS,33.03
2010,SH_MED_DEN,Slovakia,NURSMID,64.15
2010,SH_MED_DEN,Slovakia,PHYS,33.56
2010,SH_MED_DEN,Slovakia,DENT,4.94
2010,SH_MED_DEN,Slovakia,PHAR,6.05
2011,SH_MED_DEN,Slovakia,PHAR,6.26
2011,SH_MED_DEN,Slovakia,DENT,4.85
2011,SH_MED_DEN,Slovakia,PHYS,33.04
2011,SH_MED_DEN,Slovakia,NURSMID,62.71
2012,SH_MED_DEN,Slovakia,DENT,4.93
2012,SH_MED_DEN,Slovakia,PHAR,6.51
2012,SH_MED_DEN,Slovakia,NURSMID,61.46
2012,SH_MED_DEN,Slovakia,PHYS,33.63
2013,SH_MED_DEN,Slovakia,DENT,4.78
2013,SH_MED_DEN,Slovakia,PHAR,6.16
2013,SH_MED_DEN,Slovakia,PHYS,33.9
2013,SH_MED_DEN,Slovakia,NURSMID,60.77
2014,SH_MED_DEN,Slovakia,PHYS,34.27
2014,SH_MED_DEN,Slovakia,PHAR,6.72
2014,SH_MED_DEN,Slovakia,DENT,4.88
2014,SH_MED_DEN,Slovakia,NURSMID,60.82
2015,SH_MED_DEN,Slovakia,PHAR,7.05
2015,SH_MED_DEN,Slovakia,PHYS,34.51
2015,SH_MED_DEN,Slovakia,NURSMID,60.22
2015,SH_MED_DEN,Slovakia,DENT,4.88
2016,SH_MED_DEN,Slovakia,NURSMID,60.79
2016,SH_MED_DEN,Slovakia,PHYS,34.73
2016,SH_MED_DEN,Slovakia,PHAR,7.7
2016,SH_MED_DEN,Slovakia,DENT,4.97
2017,SH_MED_DEN,Slovakia,DENT,5.01
2017,SH_MED_DEN,Slovakia,PHAR,7.8
2017,SH_MED_DEN,Slovakia,NURSMID,59.69
2017,SH_MED_DEN,Slovakia,PHYS,34.21
2018,SH_MED_DEN,Slovakia,PHYS,35.21
2018,SH_MED_DEN,Slovakia,NURSMID,60.23
2018,SH_MED_DEN,Slovakia,PHAR,7.99
2018,SH_MED_DEN,Slovakia,DENT,5.1
2019,SH_MED_DEN,Slovakia,DENT,5.23
2019,SH_MED_DEN,Slovakia,NURSMID,60.58
2019,SH_MED_DEN,Slovakia,PHAR,8.18
2019,SH_MED_DEN,Slovakia,PHYS,35.67
2020,SH_MED_DEN,Slovakia,DENT,5.29
2020,SH_MED_DEN,Slovakia,PHYS,36.7
2020,SH_MED_DEN,Slovakia,PHAR,8.38
2020,SH_MED_DEN,Slovakia,NURSMID,61.17
2021,SH_MED_DEN,Slovakia,DENT,7.09
2021,SH_MED_DEN,Slovakia,NURSMID,78.5
2021,SH_MED_DEN,Slovakia,PHAR,10.51
2021,SH_MED_DEN,Slovakia,PHYS,46.29
2001,SH_MED_DEN,Viet Nam,PHAR,0.75
2001,SH_MED_DEN,Viet Nam,PHYS,5.3
2001,SH_MED_DEN,Viet Nam,NURSMID,7.42
2002,SH_MED_DEN,Viet Nam,PHAR,2.99
2002,SH_MED_DEN,Viet Nam,NURSMID,7.67
2002,SH_MED_DEN,Viet Nam,PHYS,5.58
2005,SH_MED_DEN,Viet Nam,PHAR,1.82
2005,SH_MED_DEN,Viet Nam,NURSMID,8.38
2005,SH_MED_DEN,Viet Nam,PHYS,6.19
2006,SH_MED_DEN,Viet Nam,NURSMID,8.87
2006,SH_MED_DEN,Viet Nam,PHYS,6.29
2006,SH_MED_DEN,Viet Nam,PHAR,1.94
2007,SH_MED_DEN,Viet Nam,PHAR,2.13
2007,SH_MED_DEN,Viet Nam,PHYS,6.47
2007,SH_MED_DEN,Viet Nam,NURSMID,9.57
2008,SH_MED_DEN,Viet Nam,NURSMID,10.28
2008,SH_MED_DEN,Viet Nam,PHAR,2.31
2008,SH_MED_DEN,Viet Nam,PHYS,6.7
2009,SH_MED_DEN,Viet Nam,PHAR,2.5
2009,SH_MED_DEN,Viet Nam,PHYS,7.03
2009,SH_MED_DEN,Viet Nam,NURSMID,11.16
2010,SH_MED_DEN,Viet Nam,PHYS,7.15
2010,SH_MED_DEN,Viet Nam,NURSMID,12.41
2010,SH_MED_DEN,Viet Nam,PHAR,2.69
2012,SH_MED_DEN,Viet Nam,PHAR,4.56
2012,SH_MED_DEN,Viet Nam,NURSMID,14.61
2012,SH_MED_DEN,Viet Nam,PHYS,8.26
2014,SH_MED_DEN,Viet Nam,PHYS,7.87
2014,SH_MED_DEN,Viet Nam,PHAR,3.41
2014,SH_MED_DEN,Viet Nam,NURSMID,14.37
2015,SH_MED_DEN,Viet Nam,NURSMID,14.3
2010,SH_MED_DEN,Türkiye,PHYS,16.87
2010,SH_MED_DEN,Türkiye,PHAR,3.62
2011,SH_MED_DEN,Türkiye,NURSMID,23.85
2011,SH_MED_DEN,Türkiye,DENT,2.85
2011,SH_MED_DEN,Türkiye,PHAR,3.52
2011,SH_MED_DEN,Türkiye,PHYS,16.99
2012,SH_MED_DEN,Türkiye,DENT,2.84
2012,SH_MED_DEN,Türkiye,NURSMID,25.02
2012,SH_MED_DEN,Türkiye,PHYS,17.24
2015,SH_MED_DEN,Viet Nam,PHAR,3.42
2015,SH_MED_DEN,Viet Nam,PHYS,8.01
2016,SH_MED_DEN,Viet Nam,PHYS,8.33
2016,SH_MED_DEN,Viet Nam,PHAR,3.41
2016,SH_MED_DEN,Viet Nam,NURSMID,14.54
2000,SH_MED_DEN,Slovenia,NURSMID,68.7
2000,SH_MED_DEN,Slovenia,DENT,5.84
2000,SH_MED_DEN,Slovenia,PHYS,21.56
2000,SH_MED_DEN,Slovenia,PHAR,3.77
2001,SH_MED_DEN,Slovenia,NURSMID,71.6
2001,SH_MED_DEN,Slovenia,DENT,5.94
2001,SH_MED_DEN,Slovenia,PHAR,3.85
2001,SH_MED_DEN,Slovenia,PHYS,21.82
2002,SH_MED_DEN,Slovenia,DENT,6.04
2002,SH_MED_DEN,Slovenia,PHYS,22.38
2002,SH_MED_DEN,Slovenia,NURSMID,71.99
2002,SH_MED_DEN,Slovenia,PHAR,3.92
2003,SH_MED_DEN,Slovenia,PHAR,4.06
2003,SH_MED_DEN,Slovenia,PHYS,22.54
2003,SH_MED_DEN,Slovenia,DENT,6.05
2003,SH_MED_DEN,Slovenia,NURSMID,73.92
2004,SH_MED_DEN,Slovenia,DENT,5.98
2004,SH_MED_DEN,Slovenia,PHYS,22.98
2004,SH_MED_DEN,Slovenia,PHAR,4.2
2004,SH_MED_DEN,Slovenia,NURSMID,74.23
2005,SH_MED_DEN,Slovenia,PHAR,4.44
2005,SH_MED_DEN,Slovenia,PHYS,23.4
