Year,SeriesCode,Country,Education level,Quantile,Sex,Value
2016,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,0.99402
2016,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.04949
2016,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,0.99528
2017,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,1.00513
2017,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.058
2017,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,1.03574
2018,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,0.98647
2018,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.01817
2018,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,0.99748
2019,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.04067
2019,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,0.99544
2019,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,0.99354
2020,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,0.99022
2020,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.01922
2020,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,0.99919
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Male,0.90367
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Male,0.9973
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Both sexes,1.056
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Female,0.99884
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Both sexes,0.99638
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Both sexes,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Both sexes,0.99053
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Female,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Male,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Male,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Both sexes,0.99992
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Both sexes,0.99619
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Male,0.9072
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Female,0.99504
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Male,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 1 (poorest),Both sexes,0.93964
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 2,Male,0.97825
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 2,Female,1.04485
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 4,Female,0.94363
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 2,Female,0.96469
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Quantile 5 (richest),Female,0.0
2006,SE_ALP_CPLR,Azerbaijan,UPPSEC,Total or no breakdown,Female,0.78883
2021,SE_ALP_CPLR,Slovenia,LOWSEC,Total or no breakdown,Both sexes,1.00101
2021,SE_ALP_CPLR,Slovenia,UPPSEC,Total or no breakdown,Both sexes,1.02863
2021,SE_ALP_CPLR,Slovenia,PRIMAR,Total or no breakdown,Both sexes,0.9897
2006,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0
2006,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.88501
2006,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99913
2007,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.96804
2007,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.87373
2007,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0013
2008,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0021
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Male,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Female,0.99445
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Male,1.03359
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Both sexes,0.9545
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Male,1.03854
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Both sexes,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Female,0.0
2006,SE_ALP_CPLR,Azerbaijan,PRIMAR,Quantile 2,Both sexes,0.98152
2006,SE_ALP_CPLR,Azerbaijan,LOWSEC,Quantile 3,Male,0.97725
2006,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.0
2006,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.07479
2006,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.0
2007,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00886
2007,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.10975
2007,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01785
2008,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.08846
2008,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.96187
2008,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.95383
2009,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99428
2009,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.9351
2009,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0008
2010,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.92516
2010,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99018
2010,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0047
2011,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.96827
2011,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.87899
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 1 (poorest),Male,0.9568
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Male,1.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Both sexes,1.00005
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Male,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Male,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Female,0.98876
2011,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0042
2012,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.9461
2012,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,1.01748
2013,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.96175
2013,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.85451
2013,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.008
2014,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,0.99589
2014,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.94398
2014,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99062
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Male,0.0
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Female,0.89297
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Female,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Female,1.0
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Female,0.87417
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Both sexes,0.0
2008,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00612
2008,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01228
2009,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.07961
2009,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00774
2009,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01557
2010,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01094
2010,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00543
2010,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.07521
2011,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.10848
2011,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00803
2015,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.89466
2015,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0046
2015,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99056
2016,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0041
2016,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.93148
2016,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,1.0078
2017,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.99793
2017,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,1.00204
2017,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0006
2018,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0011
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Male,1.00884
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Male,0.99218
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 1 (poorest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Male,0.0
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Female,0.0
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Both sexes,1.02196
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Male,1.00214
2018,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.95347
2018,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,1.0125
2019,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.96751
2019,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,1.0112
2019,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,1.0033
2020,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,0.96921
2020,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.97561
2020,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,0.99759
2021,SE_ALP_CPLR,Spain,LOWSEC,Total or no breakdown,Both sexes,0.98614
2021,SE_ALP_CPLR,Spain,UPPSEC,Total or no breakdown,Both sexes,1.01848
2007,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Female,1.01003
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Female,0.97226
2007,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Both sexes,0.93459
2007,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Both sexes,1.0
2012,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Both sexes,1.00411
2012,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Both sexes,0.9997
2012,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Both sexes,0.92956
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Both sexes,0.93796
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Male,0.99941
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Male,0.91149
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Male,0.99292
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Female,1.04106
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Both sexes,0.99968
2011,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01614
2012,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01158
2012,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00577
2012,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.10802
2013,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.09221
2013,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00979
2013,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01965
2014,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01853
2014,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.07685
2014,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00923
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Both sexes,1.04502
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Both sexes,0.0
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Female,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Female,0.94901
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Female,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Female,1.06807
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 5 (richest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Both sexes,0.99534
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Male,1.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Female,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 2,Male,1.0088
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Both sexes,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Both sexes,0.0
2015,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01073
2015,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.10546
2015,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.02152
2016,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.01822
2016,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.07174
2016,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.00908
2017,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.02437
2017,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01214
2017,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.08811
2018,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.02677
2021,SE_ALP_CPLR,Spain,PRIMAR,Total or no breakdown,Both sexes,0.9999
2006,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2006,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.0001
2006,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,1.04242
2007,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,1.03433
2007,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.0006
2007,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2008,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2008,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.9999
2008,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,1.02282
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Both sexes,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Both sexes,0.99875
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Both sexes,1.04277
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 5 (richest),Both sexes,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Male,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Female,0.0
2018,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.0806
2018,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01332
2019,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01528
2019,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.095
2019,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.03071
2020,SE_ALP_CPLR,Austria,LOWSEC,Total or no breakdown,Both sexes,1.0316
2020,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.11354
2020,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01572
2021,SE_ALP_CPLR,Austria,PRIMAR,Total or no breakdown,Both sexes,1.01258
2021,SE_ALP_CPLR,Austria,UPPSEC,Total or no breakdown,Both sexes,1.0963
2009,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,1.0069
2009,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.001
2009,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.0007
2010,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.98728
2011,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,1.01168
2011,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99819
2011,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.00211
2012,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.94685
2013,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.97447
2013,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,1.00081
2013,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2014,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2014,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99521
2014,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.9463
2015,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.96047
2015,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.98778
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Female,1.00277
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 5 (richest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Both sexes,1.00414
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Both sexes,1.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Male,1.05078
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 2,Male,1.0441
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Female,0.95211
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 3,Female,0.0
2015,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2016,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2016,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.98458
2016,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.9513
2017,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.95119
2017,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99277
2017,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2018,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99038
2018,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.92794
2019,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.91126
2019,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99557
2019,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2020,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2020,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.9961
2020,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.92162
2021,SE_ALP_CPLR,Sweden,UPPSEC,Total or no breakdown,Both sexes,0.89464
2021,SE_ALP_CPLR,Sweden,LOWSEC,Total or no breakdown,Both sexes,0.99666
2021,SE_ALP_CPLR,Sweden,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Switzerland,UPPSEC,Total or no breakdown,Both sexes,1.06498
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Female,1.07383
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Total or no breakdown,Both sexes,0.9296
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 1 (poorest),Both sexes,0.98826
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Total or no breakdown,Male,0.99761
2013,SE_ALP_CPLR,Ukraine,LOWSEC,Quantile 1 (poorest),Female,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 1 (poorest),Male,0.0
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Total or no breakdown,Female,1.00873
2010,SE_ALP_CPLR,Switzerland,PRIMAR,Total or no breakdown,Both sexes,1.0
2010,SE_ALP_CPLR,Switzerland,LOWSEC,Total or no breakdown,Both sexes,1.00365
2011,SE_ALP_CPLR,Switzerland,UPPSEC,Total or no breakdown,Both sexes,1.00887
2011,SE_ALP_CPLR,Switzerland,LOWSEC,Total or no breakdown,Both sexes,0.99715
2011,SE_ALP_CPLR,Switzerland,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Switzerland,PRIMAR,Total or no breakdown,Both sexes,1.0
2012,SE_ALP_CPLR,Switzerland,LOWSEC,Total or no breakdown,Both sexes,0.99949
2012,SE_ALP_CPLR,Switzerland,UPPSEC,Total or no breakdown,Both sexes,1.03548
2013,SE_ALP_CPLR,Switzerland,UPPSEC,Total or no breakdown,Both sexes,1.01656
2013,SE_ALP_CPLR,Switzerland,LOWSEC,Total or no breakdown,Both sexes,0.9927
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 3,Both sexes,0.99537
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 2,Both sexes,0.99809
2013,SE_ALP_CPLR,Ukraine,PRIMAR,Quantile 4,Both sexes,0.0
2013,SE_ALP_CPLR,Ukraine,UPPSEC,Quantile 3,Male,0.0
2005,SE_ALP_CPLR,North Macedonia,UPPSEC,Total or no breakdown,Both sexes,0.78242
2005,SE_ALP_CPLR,North Macedonia,LOWSEC,Total or no breakdown,Both sexes,1.00234
2005,SE_ALP_CPLR,North Macedonia,PRIMAR,Total or no breakdown,Both sexes,1.02388
2011,SE_ALP_CPLR,North Macedonia,LOWSEC,Quantile 2,Male,1.01323
2011,SE_ALP_CPLR,North Macedonia,UPPSEC,Quantile 2,Female,0.0
2011,SE_ALP_CPLR,North Macedonia,LOWSEC,Quantile 3,Female,0.0
2011,SE_ALP_CPLR,North Macedonia,PRIMAR,Total or no breakdown,Female,0.99772
2011,SE_ALP_CPLR,North Macedonia,UPPSEC,Quantile 5 (richest),Female,0.0
2011,SE_ALP_CPLR,North Macedonia,UPPSEC,Quantile 3,Female,0.90681
2011,SE_ALP_CPLR,North Macedonia,PRIMAR,Quantile 3,Female,0.0
2011,SE_ALP_CPLR,North Macedonia,LOWSEC,Quantile 4,Female,0.0
2013,SE_ALP_CPLR,Switzerland,PRIMAR,Total or no breakdown,Both sexes,1.0
