Year,SeriesCode,Страна ,Name of international institution,Value
2021,SG_INT_VRTDEV,Sweden,IADB,0.327
2021,SG_INT_VRTDEV,Sweden,ADB,0.566
2021,SG_INT_VRTDEV,Sweden,WTO,0.60976
2021,SG_INT_VRTDEV,Sweden,IMF,0.90793
2021,SG_INT_VRTDEV,Sweden,AFDB,1.54781
2022,SG_INT_VRTDEV,Sweden,IFC,1.05002
2022,SG_INT_VRTDEV,Sweden,UNGA,0.51813
2022,SG_INT_VRTDEV,Sweden,IBRD,0.88353
2022,SG_INT_VRTDEV,Sweden,WTO,0.60976
2022,SG_INT_VRTDEV,Sweden,IMF,0.91495
2017,SG_INT_VRTDEV,Slovakia,WTO,0.6098
2017,SG_INT_VRTDEV,Slovakia,UNGA,0.5181
2017,SG_INT_VRTDEV,Slovakia,IMF,0.2281
2017,SG_INT_VRTDEV,Slovakia,IFC,0.19422
2018,SG_INT_VRTDEV,Slovakia,IFC,0.1942
2018,SG_INT_VRTDEV,Slovakia,IMF,0.2281
2018,SG_INT_VRTDEV,Slovakia,WTO,0.6098
2018,SG_INT_VRTDEV,Slovakia,UNGA,0.5181
2018,SG_INT_VRTDEV,Slovakia,IBRD,0.1984
2019,SG_INT_VRTDEV,Slovakia,IFC,0.1928
2019,SG_INT_VRTDEV,Slovakia,IBRD,0.1952
2016,SG_INT_VRTDEV,Lithuania,IBRD,0.11
2016,SG_INT_VRTDEV,Lithuania,UNGA,0.5181
2016,SG_INT_VRTDEV,Lithuania,WTO,0.6173
2016,SG_INT_VRTDEV,Lithuania,IMF,0.118
2016,SG_INT_VRTDEV,Lithuania,IFC,0.11634
2017,SG_INT_VRTDEV,Lithuania,IMF,0.1169
2017,SG_INT_VRTDEV,Lithuania,UNGA,0.5181
2017,SG_INT_VRTDEV,Lithuania,WTO,0.6098
2017,SG_INT_VRTDEV,Lithuania,IBRD,0.1103
2017,SG_INT_VRTDEV,Lithuania,IFC,0.11634
2018,SG_INT_VRTDEV,Lithuania,IBRD,0.1086
2000,SG_INT_VRTDEV,Switzerland,IBRD,1.6686
2000,SG_INT_VRTDEV,Switzerland,IADB,0.472
2000,SG_INT_VRTDEV,Switzerland,ADB,0.814
2000,SG_INT_VRTDEV,Switzerland,IMF,1.6272
2000,SG_INT_VRTDEV,Switzerland,WTO,0.7143
2000,SG_INT_VRTDEV,Switzerland,AFDB,1.531
2000,SG_INT_VRTDEV,Switzerland,IFC,1.7422
2005,SG_INT_VRTDEV,Switzerland,IADB,0.472
2005,SG_INT_VRTDEV,Switzerland,IFC,1.7368
2005,SG_INT_VRTDEV,Switzerland,UNGA,0.5236
2005,SG_INT_VRTDEV,Switzerland,WTO,0.6711
2005,SG_INT_VRTDEV,Switzerland,AFDB,1.466
2005,SG_INT_VRTDEV,Switzerland,IBRD,1.6592
2005,SG_INT_VRTDEV,Switzerland,IMF,1.6014
2005,SG_INT_VRTDEV,Switzerland,ADB,0.783
2010,SG_INT_VRTDEV,Switzerland,ADB,0.475
2010,SG_INT_VRTDEV,Switzerland,UNGA,0.5208
2010,SG_INT_VRTDEV,Switzerland,IFC,1.7322
2010,SG_INT_VRTDEV,Switzerland,IADB,0.471
2010,SG_INT_VRTDEV,Switzerland,FSB,3.8462
2010,SG_INT_VRTDEV,Switzerland,WTO,0.6536
2010,SG_INT_VRTDEV,Switzerland,IMF,1.573
2019,SG_INT_VRTDEV,Slovakia,WTO,0.6098
2019,SG_INT_VRTDEV,Slovakia,UNGA,0.5181
2019,SG_INT_VRTDEV,Slovakia,IMF,0.22806
2020,SG_INT_VRTDEV,Slovakia,IBRD,0.20177
2020,SG_INT_VRTDEV,Slovakia,IMF,0.22796
2020,SG_INT_VRTDEV,Slovakia,UNGA,0.5181
2020,SG_INT_VRTDEV,Slovakia,IFC,0.19402
2020,SG_INT_VRTDEV,Slovakia,WTO,0.60976
2021,SG_INT_VRTDEV,Slovakia,UNGA,0.51813
2021,SG_INT_VRTDEV,Slovakia,IMF,0.22756
2021,SG_INT_VRTDEV,Slovakia,WTO,0.60976
2021,SG_INT_VRTDEV,Slovakia,IFC,0.19933
2021,SG_INT_VRTDEV,Slovakia,IBRD,0.20092
2022,SG_INT_VRTDEV,Slovakia,UNGA,0.51813
2022,SG_INT_VRTDEV,Slovakia,WTO,0.60976
2022,SG_INT_VRTDEV,Slovakia,IMF,0.22932
2022,SG_INT_VRTDEV,Slovakia,IBRD,0.20158
2022,SG_INT_VRTDEV,Slovakia,IFC,0.20779
2000,SG_INT_VRTDEV,Viet Nam,ADB,0.617
2000,SG_INT_VRTDEV,Viet Nam,ECOSOC,1.85185
2000,SG_INT_VRTDEV,Viet Nam,IMF,0.1654
2000,SG_INT_VRTDEV,Viet Nam,UNGA,0.5291
2016,SG_INT_VRTDEV,France,IFC,4.48404
2016,SG_INT_VRTDEV,France,IMF,4.069
2016,SG_INT_VRTDEV,France,IADB,1.896
2016,SG_INT_VRTDEV,France,FSB,5.2632
2016,SG_INT_VRTDEV,France,IBRD,3.94
2016,SG_INT_VRTDEV,France,AFDB,3.7463
2016,SG_INT_VRTDEV,France,UNGA,0.5181
2017,SG_INT_VRTDEV,France,ADB,2.161
2017,SG_INT_VRTDEV,France,ECOSOC,1.85185
2017,SG_INT_VRTDEV,France,WTO,0.6098
2017,SG_INT_VRTDEV,France,UNSC,6.6667
2010,SG_INT_VRTDEV,Switzerland,IBRD,1.6565
2010,SG_INT_VRTDEV,Switzerland,AFDB,1.441
2014,SG_INT_VRTDEV,Switzerland,AFDB,1.474
2015,SG_INT_VRTDEV,Switzerland,AFDB,1.47
2015,SG_INT_VRTDEV,Switzerland,IADB,0.471
2015,SG_INT_VRTDEV,Switzerland,FSB,3.5088
2015,SG_INT_VRTDEV,Switzerland,ADB,0.766
2015,SG_INT_VRTDEV,Switzerland,IBRD,1.5916
2015,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2015,SG_INT_VRTDEV,Switzerland,WTO,0.625
2000,SG_INT_VRTDEV,Viet Nam,IBRD,0.0757
2000,SG_INT_VRTDEV,Viet Nam,IFC,0.029
2005,SG_INT_VRTDEV,Viet Nam,IBRD,0.0753
2005,SG_INT_VRTDEV,Viet Nam,IMF,0.1628
2005,SG_INT_VRTDEV,Viet Nam,ADB,0.588
2005,SG_INT_VRTDEV,Viet Nam,IFC,0.0289
2005,SG_INT_VRTDEV,Viet Nam,UNGA,0.5236
2010,SG_INT_VRTDEV,Viet Nam,ADB,0.402
2010,SG_INT_VRTDEV,Viet Nam,IMF,0.1599
2010,SG_INT_VRTDEV,Viet Nam,WTO,0.6536
2010,SG_INT_VRTDEV,Viet Nam,IBRD,0.0751
2015,SG_INT_VRTDEV,Switzerland,ECOSOC,1.85185
2015,SG_INT_VRTDEV,Switzerland,IFC,1.65188
2015,SG_INT_VRTDEV,Switzerland,IMF,1.4014
2016,SG_INT_VRTDEV,Switzerland,IADB,0.471
2016,SG_INT_VRTDEV,Switzerland,FSB,3.5088
2016,SG_INT_VRTDEV,Switzerland,IBRD,1.53
2016,SG_INT_VRTDEV,Switzerland,IMF,1.186
2016,SG_INT_VRTDEV,Switzerland,IFC,1.65188
2016,SG_INT_VRTDEV,Switzerland,ECOSOC,1.85185
2016,SG_INT_VRTDEV,Switzerland,WTO,0.6173
2016,SG_INT_VRTDEV,Switzerland,ADB,0.765
2010,SG_INT_VRTDEV,Viet Nam,UNGA,0.5208
2010,SG_INT_VRTDEV,Viet Nam,IFC,0.0288
2015,SG_INT_VRTDEV,Viet Nam,WTO,0.625
2015,SG_INT_VRTDEV,Viet Nam,IFC,0.04659
2015,SG_INT_VRTDEV,Viet Nam,IMF,0.2121
2015,SG_INT_VRTDEV,Viet Nam,IBRD,0.0731
2015,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2015,SG_INT_VRTDEV,Viet Nam,ADB,0.572
2016,SG_INT_VRTDEV,Viet Nam,ECOSOC,1.85185
2016,SG_INT_VRTDEV,Viet Nam,WTO,0.6173
2016,SG_INT_VRTDEV,Viet Nam,ADB,0.572
2017,SG_INT_VRTDEV,France,AFDB,3.7463
2017,SG_INT_VRTDEV,France,UNGA,0.5181
2017,SG_INT_VRTDEV,France,FSB,5.2632
2017,SG_INT_VRTDEV,France,IBRD,3.8595
2017,SG_INT_VRTDEV,France,IADB,1.896
2017,SG_INT_VRTDEV,France,IMF,4.0357
2017,SG_INT_VRTDEV,France,IFC,4.48404
2018,SG_INT_VRTDEV,France,IFC,4.484
2018,SG_INT_VRTDEV,France,IMF,4.0348
2018,SG_INT_VRTDEV,France,IADB,1.896
2018,SG_INT_VRTDEV,France,FSB,5.2632
2016,SG_INT_VRTDEV,Switzerland,AFDB,1.4687
2016,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2017,SG_INT_VRTDEV,Switzerland,IFC,1.65188
2017,SG_INT_VRTDEV,Switzerland,IMF,1.1763
2017,SG_INT_VRTDEV,Switzerland,WTO,0.6098
2017,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2017,SG_INT_VRTDEV,Switzerland,IBRD,1.4978
2017,SG_INT_VRTDEV,Switzerland,FSB,3.5088
2017,SG_INT_VRTDEV,Switzerland,AFDB,1.4687
2017,SG_INT_VRTDEV,Switzerland,ADB,0.765
2017,SG_INT_VRTDEV,Switzerland,IADB,0.471
2016,SG_INT_VRTDEV,Viet Nam,IBRD,0.21
2016,SG_INT_VRTDEV,Viet Nam,IMF,0.26
2016,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2016,SG_INT_VRTDEV,Viet Nam,IFC,0.04659
2017,SG_INT_VRTDEV,Viet Nam,ECOSOC,1.85185
2017,SG_INT_VRTDEV,Viet Nam,IFC,0.04659
2017,SG_INT_VRTDEV,Viet Nam,WTO,0.6098
2017,SG_INT_VRTDEV,Viet Nam,IMF,0.2583
2017,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2017,SG_INT_VRTDEV,Viet Nam,IBRD,0.2062
2017,SG_INT_VRTDEV,Viet Nam,ADB,0.572
2018,SG_INT_VRTDEV,France,IBRD,3.7787
2018,SG_INT_VRTDEV,France,ECOSOC,1.85185
2018,SG_INT_VRTDEV,France,AFDB,3.7793
2018,SG_INT_VRTDEV,France,WTO,0.6098
2018,SG_INT_VRTDEV,France,UNSC,6.6667
2018,SG_INT_VRTDEV,France,UNGA,0.5181
2018,SG_INT_VRTDEV,France,ADB,2.1564
2019,SG_INT_VRTDEV,France,UNSC,6.6667
2019,SG_INT_VRTDEV,France,ECOSOC,1.85185
2019,SG_INT_VRTDEV,France,AFDB,3.77381
2019,SG_INT_VRTDEV,France,IBRD,3.7087
2018,SG_INT_VRTDEV,Viet Nam,ADB,0.5709
2018,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2018,SG_INT_VRTDEV,Viet Nam,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Viet Nam,IBRD,0.2024
2018,SG_INT_VRTDEV,Viet Nam,IMF,0.2583
2018,SG_INT_VRTDEV,Viet Nam,WTO,0.6098
2018,SG_INT_VRTDEV,Viet Nam,IFC,0.0466
2019,SG_INT_VRTDEV,Viet Nam,IBRD,0.1992
2019,SG_INT_VRTDEV,Viet Nam,IFC,0.0461
2019,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2018,SG_INT_VRTDEV,Switzerland,WTO,0.6098
2018,SG_INT_VRTDEV,Switzerland,IBRD,1.4668
2018,SG_INT_VRTDEV,Switzerland,IADB,0.471
2018,SG_INT_VRTDEV,Switzerland,FSB,3.5088
2018,SG_INT_VRTDEV,Switzerland,IMF,1.1761
2018,SG_INT_VRTDEV,Switzerland,IFC,1.6519
2018,SG_INT_VRTDEV,Switzerland,ADB,0.7643
2018,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2018,SG_INT_VRTDEV,Switzerland,AFDB,1.4816
2019,SG_INT_VRTDEV,Switzerland,WTO,0.6098
2019,SG_INT_VRTDEV,Switzerland,AFDB,1.47944
2019,SG_INT_VRTDEV,France,IADB,1.896
2019,SG_INT_VRTDEV,France,FSB,5.2632
2019,SG_INT_VRTDEV,France,ADB,2.15193
2019,SG_INT_VRTDEV,France,UNGA,0.5181
2019,SG_INT_VRTDEV,France,WTO,0.6098
2019,SG_INT_VRTDEV,France,IMF,4.03481
2019,SG_INT_VRTDEV,France,IFC,4.4542
2020,SG_INT_VRTDEV,France,UNGA,0.5181
2020,SG_INT_VRTDEV,France,AFDB,2.49846
2020,SG_INT_VRTDEV,France,UNSC,6.667
2020,SG_INT_VRTDEV,France,ECOSOC,1.85185
2019,SG_INT_VRTDEV,Viet Nam,IMF,0.25829
2019,SG_INT_VRTDEV,Viet Nam,WTO,0.6098
2019,SG_INT_VRTDEV,Viet Nam,ADB,0.56653
2020,SG_INT_VRTDEV,Viet Nam,WTO,0.60976
2020,SG_INT_VRTDEV,Viet Nam,UNGA,0.5181
2020,SG_INT_VRTDEV,Viet Nam,ADB,0.567
2020,SG_INT_VRTDEV,Viet Nam,IMF,0.25817
2020,SG_INT_VRTDEV,Viet Nam,IFC,0.04641
2020,SG_INT_VRTDEV,Viet Nam,UNSC,6.667
2020,SG_INT_VRTDEV,Viet Nam,IBRD,0.19445
2021,SG_INT_VRTDEV,Viet Nam,IBRD,0.18845
2019,SG_INT_VRTDEV,Switzerland,ADB,0.75994
2019,SG_INT_VRTDEV,Switzerland,IFC,1.6408
2019,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2019,SG_INT_VRTDEV,Switzerland,IMF,1.17608
2019,SG_INT_VRTDEV,Switzerland,IBRD,1.44
2019,SG_INT_VRTDEV,Switzerland,FSB,3.5088
2019,SG_INT_VRTDEV,Switzerland,IADB,0.471
2020,SG_INT_VRTDEV,Switzerland,IADB,0.471
2020,SG_INT_VRTDEV,Switzerland,IFC,1.65155
2020,SG_INT_VRTDEV,Switzerland,WTO,0.60976
2020,SG_INT_VRTDEV,Switzerland,ECOSOC,1.85185
2020,SG_INT_VRTDEV,France,ADB,2.152
2020,SG_INT_VRTDEV,France,IFC,4.48345
2020,SG_INT_VRTDEV,France,IMF,4.03267
2020,SG_INT_VRTDEV,France,IBRD,3.89409
2020,SG_INT_VRTDEV,France,FSB,5.26316
2020,SG_INT_VRTDEV,France,IADB,1.896
2020,SG_INT_VRTDEV,France,WTO,0.60976
2021,SG_INT_VRTDEV,France,ADB,2.152
2021,SG_INT_VRTDEV,France,WTO,0.60976
2021,SG_INT_VRTDEV,France,IBRD,3.89245
2021,SG_INT_VRTDEV,France,ECOSOC,1.85185
2020,SG_INT_VRTDEV,Switzerland,AFDB,0.97946
2020,SG_INT_VRTDEV,Switzerland,UNGA,0.5181
2020,SG_INT_VRTDEV,Switzerland,FSB,3.50877
2020,SG_INT_VRTDEV,Switzerland,IBRD,1.4006
2020,SG_INT_VRTDEV,Switzerland,IMF,1.17547
2020,SG_INT_VRTDEV,Switzerland,ADB,0.76
2021,SG_INT_VRTDEV,Switzerland,IBRD,1.4381
2021,SG_INT_VRTDEV,Switzerland,FSB,3.50877
2021,SG_INT_VRTDEV,Switzerland,IADB,0.471
2021,SG_INT_VRTDEV,Switzerland,WTO,0.60976
2021,SG_INT_VRTDEV,France,IMF,4.02803
2021,SG_INT_VRTDEV,France,UNSC,6.66667
2021,SG_INT_VRTDEV,France,IFC,4.4353
2021,SG_INT_VRTDEV,France,UNGA,0.51813
2021,SG_INT_VRTDEV,France,AFDB,3.67704
2021,SG_INT_VRTDEV,France,IADB,1.896
2021,SG_INT_VRTDEV,France,FSB,5.26316
2022,SG_INT_VRTDEV,France,IBRD,3.92336
2022,SG_INT_VRTDEV,France,IFC,4.49147
2022,SG_INT_VRTDEV,France,FSB,5.26316
2022,SG_INT_VRTDEV,France,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Lithuania,UNGA,0.5181
2018,SG_INT_VRTDEV,Lithuania,WTO,0.6098
2018,SG_INT_VRTDEV,Lithuania,IMF,0.1169
2018,SG_INT_VRTDEV,Lithuania,IFC,0.1163
2019,SG_INT_VRTDEV,Lithuania,IFC,0.1154
2019,SG_INT_VRTDEV,Lithuania,IMF,0.11688
2019,SG_INT_VRTDEV,Lithuania,WTO,0.6098
2019,SG_INT_VRTDEV,Lithuania,UNGA,0.5181
2019,SG_INT_VRTDEV,Lithuania,IBRD,0.1071
2020,SG_INT_VRTDEV,Lithuania,UNGA,0.5181
2020,SG_INT_VRTDEV,Lithuania,WTO,0.60976
2021,SG_INT_VRTDEV,Switzerland,ADB,0.76
2021,SG_INT_VRTDEV,Switzerland,IMF,1.17402
2021,SG_INT_VRTDEV,Switzerland,AFDB,1.43933
2021,SG_INT_VRTDEV,Switzerland,UNGA,0.51813
2021,SG_INT_VRTDEV,Switzerland,ECOSOC,1.85185
2021,SG_INT_VRTDEV,Switzerland,IFC,1.62425
2022,SG_INT_VRTDEV,Switzerland,FSB,3.50877
2022,SG_INT_VRTDEV,Switzerland,UNGA,0.51813
2022,SG_INT_VRTDEV,Switzerland,IFC,1.63558
2022,SG_INT_VRTDEV,Switzerland,IBRD,1.4852
2021,SG_INT_VRTDEV,Viet Nam,UNSC,6.66667
2021,SG_INT_VRTDEV,Viet Nam,IFC,0.04537
2021,SG_INT_VRTDEV,Viet Nam,ADB,0.567
2021,SG_INT_VRTDEV,Viet Nam,WTO,0.60976
2021,SG_INT_VRTDEV,Viet Nam,UNGA,0.51813
2021,SG_INT_VRTDEV,Viet Nam,IMF,0.25774
2022,SG_INT_VRTDEV,Viet Nam,WTO,0.60976
2022,SG_INT_VRTDEV,Viet Nam,IMF,0.25974
2022,SG_INT_VRTDEV,Viet Nam,UNGA,0.51813
2022,SG_INT_VRTDEV,Viet Nam,IFC,0.04461
2022,SG_INT_VRTDEV,Viet Nam,IBRD,0.19821
2020,SG_INT_VRTDEV,Lithuania,IFC,0.11615
2020,SG_INT_VRTDEV,Lithuania,IMF,0.11684
2020,SG_INT_VRTDEV,Lithuania,IBRD,0.10492
2021,SG_INT_VRTDEV,Lithuania,IBRD,0.11098
2021,SG_INT_VRTDEV,Lithuania,IFC,0.11064
2021,SG_INT_VRTDEV,Lithuania,WTO,0.60976
2021,SG_INT_VRTDEV,Lithuania,UNGA,0.51813
2021,SG_INT_VRTDEV,Lithuania,IMF,0.11657
2022,SG_INT_VRTDEV,Lithuania,IFC,0.11835
2022,SG_INT_VRTDEV,Lithuania,IMF,0.11747
2022,SG_INT_VRTDEV,Lithuania,WTO,0.60976
2022,SG_INT_VRTDEV,Switzerland,IMF,1.18311
2022,SG_INT_VRTDEV,Switzerland,WTO,0.60976
2000,SG_INT_VRTDEV,Таджикистан,IFC,0.0609
2000,SG_INT_VRTDEV,Таджикистан,ADB,0.572
2000,SG_INT_VRTDEV,Таджикистан,UNGA,0.5291
2000,SG_INT_VRTDEV,Таджикистан,IMF,0.0523
2000,SG_INT_VRTDEV,Таджикистан,IBRD,0.0814
2005,SG_INT_VRTDEV,Таджикистан,IBRD,0.0809
2005,SG_INT_VRTDEV,Таджикистан,IMF,0.0515
2005,SG_INT_VRTDEV,Таджикистан,UNGA,0.5236
2005,SG_INT_VRTDEV,Таджикистан,ADB,0.543
2005,SG_INT_VRTDEV,Таджикистан,IFC,0.0607
2010,SG_INT_VRTDEV,Таджикистан,IMF,0.0506
2010,SG_INT_VRTDEV,Таджикистан,IBRD,0.0808
2010,SG_INT_VRTDEV,Таджикистан,UNGA,0.5208
2010,SG_INT_VRTDEV,Таджикистан,IFC,0.0605
2010,SG_INT_VRTDEV,Таджикистан,ADB,0.559
2015,SG_INT_VRTDEV,Таджикистан,IBRD,0.0773
2015,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2015,SG_INT_VRTDEV,Таджикистан,ADB,0.528
2015,SG_INT_VRTDEV,Таджикистан,WTO,0.625
2015,SG_INT_VRTDEV,Таджикистан,IFC,0.07479
2000,SG_INT_VRTDEV,Slovenia,WTO,0.7143
2000,SG_INT_VRTDEV,Slovenia,UNGA,0.5291
2000,SG_INT_VRTDEV,Slovenia,IMF,0.1199
2000,SG_INT_VRTDEV,Slovenia,IADB,0.031
2000,SG_INT_VRTDEV,Slovenia,IBRD,0.0939
2000,SG_INT_VRTDEV,Slovenia,IFC,0.0764
2005,SG_INT_VRTDEV,Slovenia,IFC,0.0762
2005,SG_INT_VRTDEV,Slovenia,IADB,0.031
2005,SG_INT_VRTDEV,Slovenia,IBRD,0.0934
2005,SG_INT_VRTDEV,Slovenia,IMF,0.118
2005,SG_INT_VRTDEV,Slovenia,UNGA,0.5236
2015,SG_INT_VRTDEV,Таджикистан,IMF,0.0638
2016,SG_INT_VRTDEV,Таджикистан,IMF,0.064
2016,SG_INT_VRTDEV,Таджикистан,IFC,0.07479
2016,SG_INT_VRTDEV,Таджикистан,WTO,0.6173
2016,SG_INT_VRTDEV,Таджикистан,ADB,0.528
2016,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2016,SG_INT_VRTDEV,Таджикистан,IBRD,0.08
2017,SG_INT_VRTDEV,Таджикистан,IBRD,0.0804
2017,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2017,SG_INT_VRTDEV,Таджикистан,WTO,0.6098
2017,SG_INT_VRTDEV,Таджикистан,ECOSOC,1.85185
2022,SG_INT_VRTDEV,Lithuania,UNGA,0.51813
2022,SG_INT_VRTDEV,Lithuania,IBRD,0.11314
2000,SG_INT_VRTDEV,Luxembourg,IMF,0.1421
2000,SG_INT_VRTDEV,Luxembourg,UNGA,0.5291
2000,SG_INT_VRTDEV,Luxembourg,WTO,0.7143
2000,SG_INT_VRTDEV,Luxembourg,IFC,0.0995
2000,SG_INT_VRTDEV,Luxembourg,IBRD,0.1182
2005,SG_INT_VRTDEV,Luxembourg,IBRD,0.1175
2005,SG_INT_VRTDEV,Luxembourg,IFC,0.0992
2005,SG_INT_VRTDEV,Luxembourg,UNGA,0.5236
2005,SG_INT_VRTDEV,Slovenia,WTO,0.6711
2010,SG_INT_VRTDEV,Slovenia,IMF,0.1159
2010,SG_INT_VRTDEV,Slovenia,WTO,0.6536
2010,SG_INT_VRTDEV,Slovenia,IBRD,0.0932
2010,SG_INT_VRTDEV,Slovenia,IADB,0.031
2010,SG_INT_VRTDEV,Slovenia,UNGA,0.5208
2010,SG_INT_VRTDEV,Slovenia,IFC,0.076
2015,SG_INT_VRTDEV,Slovenia,IFC,0.08851
2015,SG_INT_VRTDEV,Slovenia,IMF,0.1384
2015,SG_INT_VRTDEV,Slovenia,IADB,0.031
2015,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2017,SG_INT_VRTDEV,Таджикистан,ADB,0.528
2017,SG_INT_VRTDEV,Таджикистан,IFC,0.07479
2017,SG_INT_VRTDEV,Таджикистан,IMF,0.0637
2018,SG_INT_VRTDEV,Таджикистан,IMF,0.0637
2018,SG_INT_VRTDEV,Таджикистан,IFC,0.0748
2018,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2018,SG_INT_VRTDEV,Таджикистан,ADB,0.5271
2018,SG_INT_VRTDEV,Таджикистан,ECOSOC,1.85185
2018,SG_INT_VRTDEV,Таджикистан,WTO,0.6098
2018,SG_INT_VRTDEV,Таджикистан,IBRD,0.0793
2019,SG_INT_VRTDEV,Таджикистан,ADB,0.52272
2015,SG_INT_VRTDEV,Slovenia,IBRD,0.1027
2015,SG_INT_VRTDEV,Slovenia,WTO,0.625
2016,SG_INT_VRTDEV,Slovenia,IADB,0.031
2016,SG_INT_VRTDEV,Slovenia,IBRD,0.1
2016,SG_INT_VRTDEV,Slovenia,IMF,0.147
2016,SG_INT_VRTDEV,Slovenia,IFC,0.08851
2016,SG_INT_VRTDEV,Slovenia,WTO,0.6173
2016,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2017,SG_INT_VRTDEV,Slovenia,IFC,0.08851
2017,SG_INT_VRTDEV,Slovenia,IMF,0.1457
2017,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2019,SG_INT_VRTDEV,Таджикистан,WTO,0.6098
2019,SG_INT_VRTDEV,Таджикистан,IFC,0.0741
2019,SG_INT_VRTDEV,Таджикистан,IMF,0.0637
2019,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2019,SG_INT_VRTDEV,Таджикистан,IBRD,0.0784
2020,SG_INT_VRTDEV,Таджикистан,IBRD,0.07699
2020,SG_INT_VRTDEV,Таджикистан,IMF,0.06368
2020,SG_INT_VRTDEV,Таджикистан,ADB,0.523
2020,SG_INT_VRTDEV,Таджикистан,UNGA,0.5181
2020,SG_INT_VRTDEV,Таджикистан,WTO,0.60976
2020,SG_INT_VRTDEV,Таджикистан,IFC,0.0746
2017,SG_INT_VRTDEV,Slovenia,IBRD,0.1018
2017,SG_INT_VRTDEV,Slovenia,IADB,0.031
2017,SG_INT_VRTDEV,Slovenia,WTO,0.6098
2018,SG_INT_VRTDEV,Slovenia,IMF,0.1457
2018,SG_INT_VRTDEV,Slovenia,IFC,0.0885
2018,SG_INT_VRTDEV,Slovenia,WTO,0.6098
2018,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2018,SG_INT_VRTDEV,Slovenia,IADB,0.031
2018,SG_INT_VRTDEV,Slovenia,IBRD,0.1002
2019,SG_INT_VRTDEV,Slovenia,IFC,0.0878
2019,SG_INT_VRTDEV,Slovenia,IMF,0.14568
2021,SG_INT_VRTDEV,Таджикистан,ADB,0.523
2021,SG_INT_VRTDEV,Таджикистан,WTO,0.60976
2021,SG_INT_VRTDEV,Таджикистан,IMF,0.06347
2021,SG_INT_VRTDEV,Таджикистан,IBRD,0.07526
2021,SG_INT_VRTDEV,Таджикистан,IFC,0.07175
2021,SG_INT_VRTDEV,Таджикистан,UNGA,0.51813
2022,SG_INT_VRTDEV,Таджикистан,UNGA,0.51813
2022,SG_INT_VRTDEV,Таджикистан,IBRD,0.07404
2022,SG_INT_VRTDEV,Таджикистан,WTO,0.60976
2022,SG_INT_VRTDEV,Таджикистан,IMF,0.06396
2022,SG_INT_VRTDEV,Таджикистан,IFC,0.06997
2019,SG_INT_VRTDEV,Slovenia,IBRD,0.1016
2019,SG_INT_VRTDEV,Slovenia,IADB,0.031
2019,SG_INT_VRTDEV,Slovenia,WTO,0.6098
2019,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2020,SG_INT_VRTDEV,Slovenia,IFC,0.08833
2020,SG_INT_VRTDEV,Slovenia,UNGA,0.5181
2020,SG_INT_VRTDEV,Slovenia,WTO,0.60976
2020,SG_INT_VRTDEV,Slovenia,IBRD,0.10215
2020,SG_INT_VRTDEV,Slovenia,IMF,0.14562
2020,SG_INT_VRTDEV,Slovenia,IADB,0.031
2021,SG_INT_VRTDEV,Slovenia,IBRD,0.10198
2005,SG_INT_VRTDEV,Luxembourg,WTO,0.6711
2005,SG_INT_VRTDEV,Luxembourg,IMF,0.1398
2005,SG_INT_VRTDEV,Luxembourg,ADB,0.587
2010,SG_INT_VRTDEV,Luxembourg,IBRD,0.1173
2010,SG_INT_VRTDEV,Luxembourg,UNGA,0.5208
2010,SG_INT_VRTDEV,Luxembourg,IFC,0.0989
2010,SG_INT_VRTDEV,Luxembourg,WTO,0.6536
2010,SG_INT_VRTDEV,Luxembourg,IMF,0.1373
2010,SG_INT_VRTDEV,Luxembourg,ADB,0.608
2014,SG_INT_VRTDEV,Luxembourg,AFDB,0.205
2015,SG_INT_VRTDEV,Luxembourg,AFDB,0.2
2015,SG_INT_VRTDEV,Luxembourg,ADB,0.571
2015,SG_INT_VRTDEV,Luxembourg,WTO,0.625
2015,SG_INT_VRTDEV,Luxembourg,IBRD,0.104
2015,SG_INT_VRTDEV,Luxembourg,UNGA,0.5181
2015,SG_INT_VRTDEV,Luxembourg,IFC,0.1089
